r,method,parameter,Estimate,Std. Error,t value,Pr(>|t|)
Japan,NM,delta_1,0.43479713849284407,1.6139109110508407,0.2694059105218772,0.7876173383146076
Japan,NM,delta,1.0856097952527555,7.173705479157555,0.1513318045195583,0.8797139818049378
Japan,NM,rho_1,18,66.28392918550527,0.27155903732900877,0.7859610995973654
Japan,NM,rho,30,3401.182728276984,0.00882046111506564,0.9929623815123252
Japan,NM,nu,0.32793234444298747,0.8679061934853832,0.3778430744065318,0.7055471728489975
Levant,NM,gamma,0.01759685498982356,0.2548668525694846,0.06904332522027795,0.9449551332206045
Levant,NM,lambda,0.0019606984588504423,0.007166241717412325,0.2736020547683166,0.7843904547572115
Levant,NM,delta_1,0.5337717242559008,0.2172694866285989,2.456726586593044,0.014020935134758612
Levant,NM,delta,0.5155969713891885,0.9983478734011214,0.5164502125222931,0.6055400035145885
Levant,NM,rho_1,-0.49,1.113478605872477,-0.44006233924544574,0.6598919575097941
Levant,NM,rho,63,394.9028377865067,0.15953291283781354,0.8732490296635252
Levant,NM,nu,1.036756144603212,0.322473702702036,3.215009893570048,0.0013044002646864213
Mexico,NM,gamma,0.0018834916855468293,0.04028675864308673,0.04675212772100342,0.9627107838231568
Mexico,NM,lambda,0.003104098616859505,0.010575850112190543,0.29350818931156,0.7691337408332563
Mexico,NM,delta_1,0.22898205903678867,0.5635829533304182,0.4062969926319627,0.6845243948272972
Mexico,NM,delta,1.095768150144469,0.3372140848408958,3.249473255725584,0.0011561894943013344
Mexico,NM,rho_1,0.1100000000000001,20.146512360932693,0.005460002110008265,0.9956435702598576
Mexico,NM,rho,7,76.68213941407605,0.09128592464277353,0.9272654017977995
Mexico,NM,nu,0.6578904130963366,0.4892617734143587,1.344659339529404,0.17873527100219525
Middle Africa,NM,gamma,0.034660017869487095,0.9027785851779865,0.03839260084204781,0.9693746603070802
Middle Africa,NM,lambda,0.001710084660903008,0.012881615636684296,0.13275389587258177,0.8943880172948051
Middle Africa,NM,delta_1,0.4790212136011993,0.9566073568547098,0.5007500832694866,0.6165470199067224
Middle Africa,NM,delta,0.37067142573677414,0.21600081496406348,1.7160649407662816,0.08615015714345142
Middle Africa,NM,rho_1,9,49.339764542980824,0.1824086532103315,0.8552620354494844
Middle Africa,NM,rho,-0.99,1.265903489022402,-0.7820501393550394,0.43418510770211544
Middle Africa,NM,nu,1.0117921122116549,0.4982827194931203,2.030558300799401,0.0422998213853314
Non-EU Europe,NM,gamma,0.013244012576684557,0.08223005179032797,0.16106049173426812,0.8720457569598148
