r,method,parameter,Estimate,Std. Error,t value,Pr(>|t|)
Republic of Korea,NM,nu,1.0363832998225706,0.3676924830878345,2.8186143244462225,0.004823143178917848
Republic of Korea,Nelder-Mead,gamma,0.01757295024455313,0.3632752216345238,0.04837365500868802,0.9614184549755047
Republic of Korea,Nelder-Mead,lambda,0.0019831594127900196,0.010224084671513462,0.19396938469372577,0.8461998540763193
Republic of Korea,Nelder-Mead,delta_1,0.5159083104770983,1.0943912909045106,0.4714111988690095,0.6373471202375097
Republic of Korea,Nelder-Mead,delta,0.5336263972018762,8.554038369518095,0.06238297914391269,0.9502578492328143
Republic of Korea,Nelder-Mead,rho_1,78,564.5459766291227,0.13816412343549822,0.8901107084646062
Republic of Korea,Nelder-Mead,rho,100,2623.209315785458,0.03812124308885254,0.9695910140833635
Republic of Korea,Nelder-Mead,nu,1.0363832998225706,0.3676924830878345,2.8186143244462225,0.004823143178917848
Republic of Korea,PORT,gamma,5.152488554757305e-17,1.8745444860568256e-16,0.2748661657849346,0.7834190620594876
Republic of Korea,PORT,lambda,0.018545899052586558,0.00179922507741077,10.30771485203819,6.502915178061519e-25
Republic of Korea,PORT,delta_1,2.8465134592764227e-7,5.902506071099905e-6,0.04822550667442156,0.9615365224468461
Republic of Korea,PORT,delta,0.32539633988685696,0.36296735727221957,0.8964892665067262,0.3699915103658705
Republic of Korea,PORT,rho_1,98,134.23540990210503,0.7300607199804379,0.4653530700436693
Republic of Korea,PORT,rho,26,27.575828179260473,0.9428547288220471,0.34575521361390005
Republic of Korea,PORT,nu,0.8527255776065381,0.09740174691486368,8.754725706838535,2.0460046115589553e-18
Republic of Korea,Newton,gamma,1.0867196162487704,26.376495680167203,0.04120030308142441,0.9671362120553443
Republic of Korea,Newton,lambda,-6.489072320023639e-5,0.012004127102736354,-0.005405701109699553,0.9956868955502381
Republic of Korea,Newton,delta_1,0.5086467775454139,1.3781568174654228,0.36907757600537033,0.7120699026184327
Republic of Korea,Newton,delta,0.5852598799214255,10.820503442481174,0.05408804525893886,0.956865016807108
Republic of Korea,Newton,rho_1,100,1009.665613336725,0.09904269163879097,0.9211043736947078
Republic of Korea,Newton,rho,100,3644.2406066653293,0.027440559170846084,0.9781083488771436
Republic of Korea,Newton,nu,1.0469967609636652,0.42940202883863865,2.438266916892252,0.014757872526400656
Republic of Korea,L-BFGS-B,gamma,0.9386908809667066,10.534818852679917,0.08910365655959201,0.9289995314419309
Republic of Korea,L-BFGS-B,lambda,1.4121165366606514e-5,0.005550666751084689,0.0025440484900029372,0.9979701451774916
Republic of Korea,L-BFGS-B,delta_1,0.034860848019437445,0.09063202345828088,0.38464161660789087,0.7005029563187078
Republic of Korea,L-BFGS-B,delta,0.5211460866114763,2.9123371230444217,0.1789442858410205,0.8579814488863905
Republic of Korea,L-BFGS-B,rho_1,32,29.946300729752746,1.0685793977954288,0.2852592360129009
Republic of Korea,L-BFGS-B,rho,90,768.0585730631615,0.11717856314143223,0.9067185540123317
Republic of Korea,L-BFGS-B,nu,1.484387142796087,0.21516740932594292,6.898754543944371,5.246042349287644e-12
Russia,LM,gamma,8.138255905933334e-9,1.132142429360158e-8,0.7188367554189055,0.47224150802864057
Russia,LM,lambda,0.009219814213427427,6.882793917005401e-4,13.39545295791571,6.428265871740481e-41
Russia,LM,delta_1,5.178687250368343,4.752402652870079,1.0896987542166323,0.27584586508036213
Russia,LM,delta,5.114404933574794e-8,1.302531258519814e-5,0.0039265122430817995,0.9968671045536788
Russia,LM,rho_1,-0.08999999999999997,0.09898812303331703,-0.9091999852316437,0.3632445720092861
Russia,LM,rho,82,1209.0165718485614,0.06782371880529618,0.9459259623580073
Russia,LM,nu,0.07119839970026022,0.06639540345897002,1.072339288430686,0.28356766616599305
Russia,NM,gamma,2.2173016951472648e-4,8.595984622821286e-4,0.2579462147082721,0.7964484171940837
Russia,NM,lambda,0.0041749241417808145,0.0019166224237086812,2.1782715730218265,0.029385824237605804
Russia,NM,delta_1,0.9277394525982254,1.2661160829639584,0.7327443866176959,0.46371434640781556
Russia,NM,delta,0.610901968651095,0.274096737914397,2.2287823390363934,0.025828390592314246
Russia,NM,rho_1,0.81,31.515344096695674,0.025701766019585584,0.9794952152435613
Russia,NM,rho,0.2100000000000002,2.6602224712581357,0.07894076614602913,0.9370797377020081
Russia,NM,nu,0.838584801562201,0.7407401908820711,1.1320903224700376,0.2575964630708703
Russia,Nelder-Mead,gamma,2.2173016951472648e-4,8.595984622821286e-4,0.2579462147082721,0.7964484171940837
Russia,Nelder-Mead,lambda,0.0041749241417808145,0.0019166224237086812,2.1782715730218265,0.029385824237605804
Russia,Nelder-Mead,delta_1,0.9277394525982254,1.2661160829639584,0.7327443866176959,0.46371434640781556
Russia,Nelder-Mead,delta,0.610901968651095,0.274096737914397,2.2287823390363934,0.025828390592314246
Russia,Nelder-Mead,rho_1,0.81,31.515344096695674,0.025701766019585584,0.9794952152435613
Russia,Nelder-Mead,rho,0.2100000000000002,2.6602224712581357,0.07894076614602913,0.9370797377020081
Russia,Nelder-Mead,nu,0.838584801562201,0.7407401908820711,1.1320903224700376,0.2575964630708703
Russia,PORT,gamma,2.8079305726539914e-8,4.7055499030451043e-08,0.596727402856124,0.5506893940506363
Russia,PORT,lambda,0.008606452829902899,8.289816741100604e-4,10.381957887238237,2.995676026677624e-25
Russia,PORT,delta_1,0.036310314798755294,0.40198303771935295,0.09032797753049862,0.9280265881670241
Russia,PORT,delta,0.7797428541971451,0.0970805849238811,8.031913433654376,9.596407497453557e-16
Russia,PORT,rho_1,60,199.58870968520128,0.3006182067845131,0.7637056463069232
Russia,PORT,rho,4,6.101931990715529,0.6555300855673662,0.5121265226236053
Russia,PORT,nu,0.5098861297728622,0.07565454591039836,6.739662813874358,1.5875461237487853e-11
Russia,Newton,gamma,1.012737759393953,4.692303529027752,0.21582955005551246,0.8291206135147351
Russia,Newton,lambda,7.3923733637917e-7,0.002291406757008206,3.2261288141803394e-4,0.9997425921672656
Russia,Newton,delta_1,0.5573678505290701,19.181055007999955,0.0290582478542815,0.9768181351096658
Russia,Newton,delta,0.41825987043235485,0.07219392873258425,5.793560175699041,6.890977861326554e-9
Russia,Newton,rho_1,86,5210.951817870003,0.016503702779419066,0.9868325481002544
Russia,Newton,rho,2,1.0038721312455077,1.9922856086447913,0.04633972980875509
Russia,Newton,nu,0.977340369375146,0.18420023997233106,5.305858285102959,1.121440603195588e-7
Russia,L-BFGS-B,gamma,0.9991760606465807,4.3900537513207185,0.22759996055765497,0.8199572506176084
Russia,L-BFGS-B,lambda,6.6541185488658366e-6,0.002172844293767225,0.003062400084512768,0.9975565620727798
Russia,L-BFGS-B,delta_1,0.5004115093468297,2.884726763629669,0.17346929201613312,0.8622825633588024
Russia,L-BFGS-B,delta,0.500396929024001,0.07247624282749658,6.9042890401343575,5.0455475529473405e-12
Russia,L-BFGS-B,rho_1,40,320.4923770591301,0.12480796069798594,0.9006755849498447
Russia,L-BFGS-B,rho,0.81,0.7709621332094937,1.0506352583465972,0.29342614106071474
Russia,L-BFGS-B,nu,1.007402557921185,0.17429571092038945,5.779847092056796,7.47685489200017e-9
South Africa,LM,gamma,2.0794624654102677e-10,7.048027701779581e-10,0.295041755424034,0.767961982471461
South Africa,LM,lambda,0.01102681833083071,0.0016761229414996258,6.578764634630575,4.7437298177141327e-11
South Africa,LM,delta_1,0.7092804070216295,0.15211626343836746,4.6627519700351225,3.120087112246547e-6
South Africa,LM,delta,1.260601241674888,0.18285817707809993,6.893874049375856,5.429309896694604e-12
South Africa,LM,rho_1,-0.08999999999999997,1.4956599794362804,-0.06017410456748418,0.952016969893108
South Africa,LM,rho,-0.99,2.8577535252811224,-0.3464259570470172,0.7290226205014616
South Africa,LM,nu,0.3714120768572679,0.08588660450085962,4.324447089459108,1.5291489819510306e-05
South Africa,NM,gamma,0.015613705490630483,0.10800621843645881,0.14456302346902544,0.8850558934803825
South Africa,NM,lambda,0.0020491266649319403,0.003421049339013731,0.5989760631522174,0.549188846943695
South Africa,NM,delta_1,0.38000148729404803,0.09319472159947827,4.07750010700365,4.552250897765936e-5
South Africa,NM,delta,0.6739400691128166,104.68623787698608,0.0064377140948053265,0.9948634827966922
South Africa,NM,rho_1,0.9100000000000001,1.6249572377642958,0.5600147369121095,0.5754693858159072
South Africa,NM,rho,100,40022.11032696393,0.002498618867996759,0.9980063926562753
South Africa,NM,nu,0.9913457668156244,0.21519046882395995,4.606829346269099,4.088552728841709e-6
South Africa,Nelder-Mead,gamma,0.015613705490630483,0.10800621843645881,0.14456302346902544,0.8850558934803825
South Africa,Nelder-Mead,lambda,0.0020491266649319403,0.003421049339013731,0.5989760631522174,0.549188846943695
South Africa,Nelder-Mead,delta_1,0.38000148729404803,0.09319472159947827,4.07750010700365,4.552250897765936e-5
South Africa,Nelder-Mead,delta,0.6739400691128166,104.68623787698608,0.0064377140948053265,0.9948634827966922
South Africa,Nelder-Mead,rho_1,0.9100000000000001,1.6249572377642958,0.5600147369121095,0.5754693858159072
South Africa,Nelder-Mead,rho,100,40022.11032696393,0.002498618867996759,0.9980063926562753
South Africa,Nelder-Mead,nu,0.9913457668156244,0.21519046882395995,4.606829346269099,4.088552728841709e-6
South Africa,PORT,gamma,6.345284778025477e-13,6.203719058282859e-13,1.022819492374273,0.3063932000016408
South Africa,PORT,lambda,0.013890147894478842,4.8543785665205904e-4,28.613647873026725,4.544881263419949e-180
South Africa,PORT,delta_1,0.9999999999999643,6.115550189137416e-12,163517585347.62543,0
South Africa,PORT,delta,1,0.009416864024705924,106.19246464390025,0
South Africa,PORT,rho_1,88,497.32274198845886,0.17694746805293327,0.8595496527466034
South Africa,PORT,rho,52,14624370871056658,3.555708512761673e-15,0.9999999999999971
South Africa,PORT,nu,0.3024167444063324,0.016483925374696156,18.346160731263733,3.5427887819375643e-75
South Africa,Newton,gamma,1.0655237555397774,12.52449997682427,0.08507515330044761,0.9322016434714293
South Africa,Newton,lambda,-4.141842888981926e-5,0.005813189135033023,-0.007124906471769901,0.9943151952265662
South Africa,Newton,delta_1,0.5545583212746462,0.2782893832909006,1.9927397686420436,0.04628995023081048
South Africa,Newton,delta,0.4427496334900854,38.91871912798526,0.011376264260755633,0.9909232501717207
South Africa,Newton,rho_1,6,5.309589333355597,1.1300308975511806,0.25846320537207956
South Africa,Newton,rho,100,11127.138012958208,0.008987036907742503,0.992829478527461
South Africa,Newton,nu,1.0686607840407176,0.4131163842423091,2.586827404584142,0.00968640979392496
South Africa,L-BFGS-B,gamma,0.8590271280958278,7.459143023725874,0.1151643191937001,0.9083148796177849
South Africa,L-BFGS-B,lambda,7.439326061726284e-5,0.004293137747591359,0.017328412222272802,0.9861746193281766
South Africa,L-BFGS-B,delta_1,0.3030067089197818,0.07516075725234375,4.031448324854831,5.543418574848981e-5
South Africa,L-BFGS-B,delta,0.999999,0.31024107586876165,3.223296583792857,0.0012672426928422857
South Africa,L-BFGS-B,rho_1,0.010000000000000009,1.589809864522621,0.006290060354483176,0.9949812910507471
South Africa,L-BFGS-B,rho,-0.3899999999999999,1203944.9711481165,-3.239350712417401e-7,0.9999997415372079
South Africa,L-BFGS-B,nu,1.195830197932632,0.23558767792831994,5.075945433345101,3.8557394335837635e-07
South America Cluster,LM,gamma,1.8070803356966816e-21,7.708557587099403e-21,0.23442522356204576,0.8146548785685619
South America Cluster,LM,lambda,0.023621081177157312,0.0021081909050844447,11.204431780911776,3.8783440650430366e-29
South America Cluster,LM,delta_1,0.46163470540375534,0.1050835800002448,4.393024156606388,1.1178470081991738e-5
South America Cluster,LM,delta,0.018673982700936568,0.4474631230667191,0.041733009354945616,0.9667115392152579
South America Cluster,LM,rho_1,-0.99,0.6120518364786606,-1.6175100555139283,0.10576822689098732
South America Cluster,LM,rho,100,558.5577827518634,0.17903250673068594,0.8579121773561125
South America Cluster,LM,nu,0.530728297305312,0.09766849560370182,5.433976371037668,5.5111882057024084e-8
South America Cluster,NM,gamma,0.0014616770167251345,0.017655155968202326,0.08279037689373438,0.9340182209851143
South America Cluster,NM,lambda,0.003200831826056772,0.005975411941325417,0.5356671401882946,0.5921886176053557
South America Cluster,NM,delta_1,0.11111069837235718,0.5547251837610404,0.2002986372802221,0.8412470282469354
South America Cluster,NM,delta,2.754004219041428,1.0698470235335338,2.5742037491915357,0.01004710873269362
South America Cluster,NM,rho_1,60,160.2813128448609,0.3743418302174443,0.7081500146028366
South America Cluster,NM,rho,2,2.8887512628666863,0.6923406752630119,0.4887234119084962
South America Cluster,NM,nu,0.44566473180766863,0.14602730439340975,3.051927402611026,0.0022737708618833417
South America Cluster,Nelder-Mead,gamma,0.0014616770167251345,0.017655155968202326,0.08279037689373438,0.9340182209851143
South America Cluster,Nelder-Mead,lambda,0.003200831826056772,0.005975411941325417,0.5356671401882946,0.5921886176053557
South America Cluster,Nelder-Mead,delta_1,0.11111069837235718,0.5547251837610404,0.2002986372802221,0.8412470282469354
South America Cluster,Nelder-Mead,delta,2.754004219041428,1.0698470235335338,2.5742037491915357,0.01004710873269362
South America Cluster,Nelder-Mead,rho_1,60,160.2813128448609,0.3743418302174443,0.7081500146028366
South America Cluster,Nelder-Mead,rho,2,2.8887512628666863,0.6923406752630119,0.4887234119084962
South America Cluster,Nelder-Mead,nu,0.44566473180766863,0.14602730439340975,3.051927402611026,0.0022737708618833417
South America Cluster,PORT,gamma,1.6145552621283696e-19,1.7327480216591725e-18,0.09317888359684123,0.9257614498429225
South America Cluster,PORT,lambda,0.021397994206969546,0.0053086578038862645,4.0307729368626655,5.559373060041908e-5
South America Cluster,PORT,delta_1,0.3916752550636,0.16864699146885856,2.3224562244024654,0.02020838293084424
South America Cluster,PORT,delta,0.6716161469610592,0.553431458390377,1.21354891699582,0.22492002392429516
South America Cluster,PORT,rho_1,-0.89,0.763779889757265,-1.1652571793725137,0.24391490656334988
South America Cluster,PORT,rho,14,24.11510555219546,0.580548982864619,0.5615444647261781
South America Cluster,PORT,nu,0.6421391850889764,0.2630497300345393,2.441132271850883,0.014641291002721706
South America Cluster,Newton,gamma,1.0800985023920906,33.5913606326981,0.032154056342115364,0.9743491949435803
South America Cluster,Newton,lambda,-9.326326187592342e-5,0.015372110833952797,-0.006067043289196844,0.995159229527177
South America Cluster,Newton,delta_1,0.4719198069809734,0.4558067627804068,1.035350603624829,0.30050520538211345
South America Cluster,Newton,delta,0.5474160480777138,3.8257788537689685,0.14308617120888378,0.8862221263358605
South America Cluster,Newton,rho_1,0.81,2.7009113321032974,0.2998987750439122,0.7642543687240857
South America Cluster,Newton,rho,100,1385.2561755533686,0.07218881371169703,0.9424516473127352
South America Cluster,Newton,nu,0.9094619497232826,0.8068422404367553,1.1271868329934955,0.2596634962978172
South America Cluster,L-BFGS-B,gamma,0.8500118775573126,25.251608752332235,0.033661692048781076,0.9731469269649318
South America Cluster,L-BFGS-B,lambda,5.704758953533205e-5,0.014699279376297685,0.003880978657179632,0.9969034348220412
South America Cluster,L-BFGS-B,delta_1,0.0587859034308512,0.11580006189756059,0.5076500173450216,0.6116988069241007
South America Cluster,L-BFGS-B,delta,0.999999,0.24252179956213113,4.123336548736982,3.734234719812523e-5
South America Cluster,L-BFGS-B,rho_1,-0.89,5.907983356338439,-0.1506436200510204,0.8802568501913794
South America Cluster,L-BFGS-B,rho,12,2316101.6067905175,5.181119845872701e-6,0.9999958660644673
South America Cluster,L-BFGS-B,nu,2.102317357842846,0.8570038194204869,2.4531015034033925,0.014163036754182236
South-eastern Asia,LM,gamma,4.7628635350381563e-20,NA,NA,NA
South-eastern Asia,LM,lambda,0.02200680364006749,NA,NA,NA
South-eastern Asia,LM,delta_1,1.5984285930776634,NA,NA,NA
South-eastern Asia,LM,delta,0.9998348701867232,NA,NA,NA
South-eastern Asia,LM,rho_1,100,NA,NA,NA
South-eastern Asia,LM,rho,100,NA,NA,NA
South-eastern Asia,LM,nu,0.470837693652235,NA,NA,NA
South-eastern Asia,NM,gamma,4.031556514577865e-6,4.495048229097749e-5,0.08968883778555327,0.9285344863485389
South-eastern Asia,NM,lambda,0.006155954292512224,0.005514873370140553,1.1162458100747528,0.26431693046528587
South-eastern Asia,NM,delta_1,0.3943036577809128,0.27127577188601265,1.4535159370833723,0.14608055803292638
South-eastern Asia,NM,delta,0.7119176273728317,0.13043403350273064,5.458066489662974,4.813474189067643e-8
South-eastern Asia,NM,rho_1,-0.49,0.6166874275998742,-0.7945678443730607,0.426864929399244
South-eastern Asia,NM,rho,0.9100000000000001,8.557318791692712,0.10634172012890433,0.9153112313589272
South-eastern Asia,NM,nu,1.5401893993410483,0.5030684868741162,3.0615899018267325,0.0022016486556952087
South-eastern Asia,Nelder-Mead,gamma,4.031556514577865e-6,4.495048229097749e-5,0.08968883778555327,0.9285344863485389
South-eastern Asia,Nelder-Mead,lambda,0.006155954292512224,0.005514873370140553,1.1162458100747528,0.26431693046528587
South-eastern Asia,Nelder-Mead,delta_1,0.3943036577809128,0.27127577188601265,1.4535159370833723,0.14608055803292638
South-eastern Asia,Nelder-Mead,delta,0.7119176273728317,0.13043403350273064,5.458066489662974,4.813474189067643e-8
South-eastern Asia,Nelder-Mead,rho_1,-0.49,0.6166874275998742,-0.7945678443730607,0.426864929399244
South-eastern Asia,Nelder-Mead,rho,0.9100000000000001,8.557318791692712,0.10634172012890433,0.9153112313589272
South-eastern Asia,Nelder-Mead,nu,1.5401893993410483,0.5030684868741162,3.0615899018267325,0.0022016486556952087
South-eastern Asia,PORT,gamma,6.450167891982421e-17,3.0884299183505554e-16,0.2088494174226649,0.8345657923459995
South-eastern Asia,PORT,lambda,0.01844159121494263,0.00236843885155148,7.786391108582854,6.89502911648346e-15
South-eastern Asia,PORT,delta_1,1,0.5012472845579016,1.9950232765490123,0.04604034124765717
South-eastern Asia,PORT,delta,0.8403976034530777,0.09469829621963403,8.874474378123352,7.026446022446694e-19
South-eastern Asia,PORT,rho_1,0.010000000000000009,6430777104.625226,1.555022019470661e-12,0.9999999999987593
South-eastern Asia,PORT,rho,-0.99,1.8803961262901638,-0.5264848114493685,0.5985514023010181
South-eastern Asia,PORT,nu,0.60735617256845,0.21537504495890122,2.8199932479844554,0.004802465998283752
South-eastern Asia,Newton,gamma,0.9579132689020314,19.845345718619487,0.048268913148904684,0.961501929377217
South-eastern Asia,Newton,lambda,1.3763415004846406e-5,0.010249803948880429,0.0013427978792072178,0.9989286026258756
South-eastern Asia,Newton,delta_1,0.5992746038134,5.862222771044684,0.1022265149617652,0.918576882103452
South-eastern Asia,Newton,delta,0.4595766115431025,0.16811801275409421,2.733654794119676,0.006263567413983009
South-eastern Asia,Newton,rho_1,100,2970.4789683424033,0.03366460461957162,0.9731446043860206
South-eastern Asia,Newton,rho,4,5.6701439567885785,0.7054494613335172,0.48053057254647136
South-eastern Asia,Newton,nu,1.0662056064962673,0.3565893300429841,2.990009842324066,0.002789684580590758
South-eastern Asia,L-BFGS-B,gamma,0.962518420168191,13.967235690806348,0.06891259240378891,0.9450591950607186
South-eastern Asia,L-BFGS-B,lambda,9.070349989406518e-6,0.007178758664806065,0.0012634983864096168,0.9989918744131178
South-eastern Asia,L-BFGS-B,delta_1,0.6513288245531146,0.4979380934529802,1.308051810289182,0.1908557368499534
South-eastern Asia,L-BFGS-B,delta,0.8962823712765895,0.15164649618087978,5.91034012554783,3.414020600047526e-9
South-eastern Asia,L-BFGS-B,rho_1,-0.89,1.1113072606357017,-0.8008586207660452,0.42321349767823047
South-eastern Asia,L-BFGS-B,rho,6,21.969080158497167,0.27311111601908966,0.7847678021010407
South-eastern Asia,L-BFGS-B,nu,1.2853708570936244,0.7105768549142348,1.80891179920118,0.07046470702809765
Southern Africa Cluster,LM,gamma,2.59237642044796e-13,3.062106170491449e-12,0.08465991301770899,0.9325317662819623
Southern Africa Cluster,LM,lambda,0.014322293496095179,0.005841864410057213,2.4516648266327894,0.014219704512456422
Southern Africa Cluster,LM,delta_1,2.221709557188992,11.216962640374538,0.19806694810519654,0.8429926840997701
Southern Africa Cluster,LM,delta,0.10886020566851722,0.5467350993505578,0.19910959767870656,0.8421770136833319
Southern Africa Cluster,LM,rho_1,0.9100000000000001,7.403412943763484,0.12291628292415724,0.9021733914943577
Southern Africa Cluster,LM,rho,-0.99,6.611117795277095,-0.14974774775715605,0.8809636356145847
Southern Africa Cluster,LM,nu,0.7810902578337954,0.3724983830115911,2.09689570064386,0.03600280921635754
Southern Africa Cluster,NM,gamma,0.006652157548666976,0.27759236810253773,0.023963762383444873,0.9808815138294014
Southern Africa Cluster,NM,lambda,0.0024780524012748455,0.020636698991756828,0.12007988304062993,0.9044198680788966
Southern Africa Cluster,NM,delta_1,0.11787934958419162,0.18959772202581948,0.6217339972478085,0.5341167927848212
Southern Africa Cluster,NM,delta,0.564546512301521,0.8241456845847359,0.6850081519094288,0.49333877689781797
Southern Africa Cluster,NM,rho_1,0.51,1.6467738580365572,0.3096964391990478,0.7567918108479765
Southern Africa Cluster,NM,rho,22,88.90427278442968,0.24745717287789332,0.8045544320418441
Southern Africa Cluster,NM,nu,1.3848862032291558,1.4616876110365553,0.9474570303343162,0.34340594220344495
Southern Africa Cluster,Nelder-Mead,gamma,0.006652157548666976,0.27759236810253773,0.023963762383444873,0.9808815138294014
Southern Africa Cluster,Nelder-Mead,lambda,0.0024780524012748455,0.020636698991756828,0.12007988304062993,0.9044198680788966
Southern Africa Cluster,Nelder-Mead,delta_1,0.11787934958419162,0.18959772202581948,0.6217339972478085,0.5341167927848212
Southern Africa Cluster,Nelder-Mead,delta,0.564546512301521,0.8241456845847359,0.6850081519094288,0.49333877689781797
Southern Africa Cluster,Nelder-Mead,rho_1,0.51,1.6467738580365572,0.3096964391990478,0.7567918108479765
Southern Africa Cluster,Nelder-Mead,rho,22,88.90427278442968,0.24745717287789332,0.8045544320418441
Southern Africa Cluster,Nelder-Mead,nu,1.3848862032291558,1.4616876110365553,0.9474570303343162,0.34340594220344495
Southern Africa Cluster,PORT,gamma,8.729723816150036e-13,7.465310500001488e-12,0.11693718320421227,0.906909832337506
Southern Africa Cluster,PORT,lambda,0.013723847239000908,0.004236250545513255,3.2396212385351624,0.0011968857162592604
Southern Africa Cluster,PORT,delta_1,1,1.8466330322647143e-9,541526108.6137933,0
Southern Africa Cluster,PORT,delta,0.26037782553778055,0.12292339845759967,2.118212063813005,0.03415711195438977
Southern Africa Cluster,PORT,rho_1,88,98596357975527740,8.9252789663734e-16,0.9999999999999993
Southern Africa Cluster,PORT,rho,-0.99,1.8506073582682043,-0.5349595069839345,0.5926778581802895
Southern Africa Cluster,PORT,nu,0.7048827347124751,0.29499034962255993,2.3895111674479264,0.01687081095285674
Southern Africa Cluster,Newton,gamma,1.0121311622433713,22.920701630127155,0.04415794850333107,0.9647785015675662
Southern Africa Cluster,Newton,lambda,-4.608207577876486e-5,0.011196053289927167,-0.004115921439943829,0.9967159791019226
Southern Africa Cluster,Newton,delta_1,0.551681998659818,1.0599522332650526,0.5204781700024627,0.602730339206266
Southern Africa Cluster,Newton,delta,0.4901040572390288,0.6364236203988136,0.7700909292648598,0.4412459562875227
Southern Africa Cluster,Newton,rho_1,2,11.81075278540197,0.16933721637726512,0.8655314042237459
Southern Africa Cluster,Newton,rho,-0.89,7.463499356913757,-0.11924701235159284,0.9050796618666326
Southern Africa Cluster,Newton,nu,0.9853032828807895,0.7826688475919004,1.258901879016075,0.20806577506300378
Southern Africa Cluster,L-BFGS-B,gamma,0.914277189377614,33.43436488658136,0.027345433133815933,0.9781842200021064
Southern Africa Cluster,L-BFGS-B,lambda,4.5068058348666444e-5,0.018083390502929574,0.0024922349789086983,0.9980114862469572
Southern Africa Cluster,L-BFGS-B,delta_1,0.10690967559857595,0.15108934753486136,0.7075924103379182,0.47919840739105235
Southern Africa Cluster,L-BFGS-B,delta,0.5113522245053764,0.3575872260732498,1.4300069667495023,0.15271501956292616
Southern Africa Cluster,L-BFGS-B,rho_1,-0.59,2.0602733962722843,-0.2863697609586694,0.7745949325629765
Southern Africa Cluster,L-BFGS-B,rho,10,30.368743570165442,0.32928593100651354,0.7419395771461881
Southern Africa Cluster,L-BFGS-B,nu,1.7194449286089815,1.2770351481558484,1.3464350852770277,0.1781622422713078
Southern Asia Cluster,LM,gamma,1.5363388010173996e-24,1.2688955298020918e-23,0.12107685502344079,0.9036301613059476
Southern Asia Cluster,LM,lambda,0.027116603209090363,0.004087017723190327,6.63481419599109,3.249115518541215e-11
Southern Asia Cluster,LM,delta_1,1.2466183174020826e-8,1.3330053090681369e-6,0.009351938127489943,0.9925383417191976
Southern Asia Cluster,LM,delta,0.2665931049779672,0.17142776642690677,1.555133748368803,0.11991421885051846
Southern Asia Cluster,LM,rho_1,42,248.93079075728159,0.16872159475422965,0.86601563213578725
Southern Asia Cluster,LM,rho,-0.99,3.9805817261021734,-0.24870736694292625,0.8035871498738544
Southern Asia Cluster,LM,nu,0.6923313902739442,0.16065672599521735,4.309383164540241,1.637105177986157e-5
Southern Asia Cluster,NM,gamma,0.010635920583694966,0.24989551533471333,0.04256147041874311,0.9660511097927327
Southern Asia Cluster,NM,lambda,0.0022501148787241387,0.01161958038070575,0.19364854882887528,0.8464510811869697
Southern Asia Cluster,NM,delta_1,0.08513769506894805,0.039114209349599124,2.1766436413937282,0.02950716633323546
Southern Asia Cluster,NM,delta,0.5034780540982933,0.6209994109511109,0.8107544793435083,0.41750668046494005
Southern Asia Cluster,NM,rho_1,0.41000000000000014,1.0129814886047832,0.40474579704779035,0.6856643748530376
Southern Asia Cluster,NM,rho,76,158.49674737986882,0.47950510818907194,0.6315793350917556
Southern Asia Cluster,NM,nu,1.7778251152160938,0.4773241847544215,3.7245653415419686,1.9565203287674326e-4
Southern Asia Cluster,Nelder-Mead,gamma,0.010635920583694966,0.24989551533471333,0.04256147041874311,0.9660511097927327
Southern Asia Cluster,Nelder-Mead,lambda,0.0022501148787241387,0.01161958038070575,0.19364854882887528,0.8464510811869697
Southern Asia Cluster,Nelder-Mead,delta_1,0.08513769506894805,0.039114209349599124,2.1766436413937282,0.02950716633323546
Southern Asia Cluster,Nelder-Mead,delta,0.5034780540982933,0.6209994109511109,0.8107544793435083,0.41750668046494005
Southern Asia Cluster,Nelder-Mead,rho_1,0.41000000000000014,1.0129814886047832,0.40474579704779035,0.6856643748530376
Southern Asia Cluster,Nelder-Mead,rho,76,158.49674737986882,0.47950510818907194,0.6315793350917556
Southern Asia Cluster,Nelder-Mead,nu,1.7778251152160938,0.4773241847544215,3.7245653415419686,1.9565203287674326e-4
Southern Asia Cluster,PORT,gamma,1.0102492588472994e-17,2.0193821787390733e-16,0.05002764060630223,0.9601003618757524
Southern Asia Cluster,PORT,lambda,0.019362332520561264,0.009885753947469982,1.9586095935066827,0.050158525222625074
Southern Asia Cluster,PORT,delta_1,0.052828063152148955,0.06703777400414947,0.78803426779772,0.43067666189673115
Southern Asia Cluster,PORT,delta,0.6432252641986077,0.2377588780996676,2.7053680154436557,0.0068228755272219995
Southern Asia Cluster,PORT,rho_1,0.2100000000000002,3.70143418659988,0.0567347653404869,0.9547564798688576
Southern Asia Cluster,PORT,rho,38,63.138178817231186,0.6018545468344952,0.5472709623325333
Southern Asia Cluster,PORT,nu,1.1730367641277508,0.4262883964398595,2.751744532397194,0.00592787444284322
Southern Asia Cluster,Newton,gamma,1.0569317238114078,63.20005859030441,0.01672358772106507,0.9866571295111097
Southern Asia Cluster,Newton,lambda,-4.957583202651088e-5,0.02957495410941484,-0.0016762775638839958,0.9986625246385202
Southern Asia Cluster,Newton,delta_1,0.4632699110351355,0.8864840548172261,0.5225924916727935,0.6012578666499315
Southern Asia Cluster,Newton,delta,0.5084789740652016,0.7483945859233921,0.6794263128424756,0.49686778232040213
