r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime,on_edge_KL,on_edge_VAE,valid,invalid_reason,dAICc,wAICc
Mexico,L-BFGS-B,0.01115834512326487,0.9576226686229152,0.9378465806469424,30,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9559441123627292,0.9682516532122346,2.1596056953209565e-5,0.9986133155271212,0.2389362791924791,0.6748523551630932,0.999999,2.0538832577849384e-4,0.827182773237833,0.14501805821395902,10,4.75,0.09090909090909093,0.17391304347826086,-161.5144222141872,-153.56596270268315,-154.04775554752052,-157.5144222141872,-147.29497427082484,-143.66826836803335,72.92513585090637,FALSE,FALSE,TRUE,NA,0,0.5
Middle Africa,Newton,0.05068548907261234,0.9755274443185192,0.9641069183338284,2,TRUE,NA,1.05411807510415,0.9886003364051577,1.6578221096115692e-5,0.9996177173279835,0.4043274501378072,0.38027217284849835,0.4946326192515027,0.650526080337658,0.9940850760259538,0.4498903494062166,-0.75,28,4,0.03448275862068965,-126.7050262479193,-118.75656673641528,-119.23835958125264,-122.7050262479193,-112.48557830455697,-108.85887240176548,116.82578206062315,FALSE,FALSE,TRUE,NA,2.9484833396271597,0.09314937849446346
Middle Africa,Newton,0.05068548907261234,0.9755274443185192,0.9641069183338284,2,TRUE,NA,1.05411807510415,0.9886003364051577,1.6578221096115692e-5,0.9996177173279835,0.4043274501378072,0.38027217284849835,0.4946326192515027,0.650526080337658,0.9940850760259538,0.4498903494062166,-0.75,28,4,0.03448275862068965,-126.7050262479193,-118.75656673641528,-119.23835958125264,-122.7050262479193,-112.48557830455697,-108.85887240176548,116.82578206062315,FALSE,FALSE,TRUE,NA,2.9484833396271597,0.09314937849446346
Middle Africa,L-BFGS-B,0.04458710671993535,0.9784719360147331,0.9684255061549422,30,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9917370256513612,0.9698414201060958,5.0020535080423734e-5,0.9969491718440668,0.5062003793346866,0.7458624457251883,0.3165415772553437,0.09082292189004595,1.0678581049739844,0.03575450170275945,12,-0.75,0.07692307692307693,4,-129.65350958754647,-121.70505007604244,-122.1868429208798,-125.65350958754648,-115.43406164418413,-111.80735574139264,117.31479001045228,FALSE,FALSE,TRUE,NA,0,0.4068506215055366
Middle Africa,L-BFGS-B,0.04458710671993535,0.9784719360147331,0.9684255061549422,30,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9917370256513612,0.9698414201060958,5.0020535080423734e-5,0.9969491718440668,0.5062003793346866,0.7458624457251883,0.3165415772553437,0.09082292189004595,1.0678581049739844,0.03575450170275945,12,-0.75,0.07692307692307693,4,-129.65350958754647,-121.70505007604244,-122.1868429208798,-125.65350958754648,-115.43406164418413,-111.80735574139264,117.31479001045228,FALSE,FALSE,TRUE,NA,0,0.4068506215055366
Non-EU Europe,LM,0.00417418885077155,0.9898954586720504,0.9851800060523406,307,TRUE,Relative error in the sum of squares is at most `ftol'.,5.218745706645806e-14,0.7795288885946903,0.01512469007597159,1.1190798885067998e-17,0.3989480692466349,0.48941545500635214,0.09499617501401995,0.7432394356192401,0.722003032630434,5.664514719479195e-17,2,12,0.3333333333333333,0.07692307692307693,-184.1295771826756,-176.18111767117156,-176.66291051600894,-180.1295771826756,-169.91012923931325,-166.28342333652176,9228.534733057022,FALSE,FALSE,TRUE,NA,0,0.5042623674728658
Non-EU Europe,NM,0.01335203389472062,0.9676784680509964,0.9525950864747946,431,TRUE,NA,0.01750317965639068,0.8770967680429322,0.00200413130762363,0.5308537426053612,0.8672569949516185,0.9999999502713652,0.3450390742990625,0.3046770416751029,0.7105035036157392,2.2060174774293052e-14,48,4.5,0.02040816326530612,0.18181818181818185,-157.38635771011266,-149.43789819860862,-149.919691043446,-153.38635771011266,-143.1669097667503,-139.54020386395882,1033.717768907547,FALSE,FALSE,TRUE,NA,26.74321947256294,7.86032016206735e-7
Non-EU Europe,Nelder-Mead,0.01335203389472062,0.9676784680509964,0.9525950864747946,431,TRUE,NA,0.01750317965639068,0.8770967680429322,0.00200413130762363,0.5308537426053612,0.8672569949516185,0.9999999502713652,0.3450390742990625,0.3046770416751029,0.7105035036157392,2.2060174774293052e-14,48,4.5,0.02040816326530612,0.18181818181818185,-157.38635771011266,-149.43789819860862,-149.919691043446,-153.38635771011266,-143.1669097667503,-139.54020386395882,1078.9268908500671,FALSE,FALSE,TRUE,NA,26.74321947256294,7.86032016206735e-7
Non-EU Europe,PORT,0.00418038336381714,0.9898804634920734,0.9851580131217076,144,TRUE,relative convergence (4),5.122703169096725e-14,0.7798612740783264,0.01513407274904174,1.1983427561954805e-17,0.45140592768303023,0.48936134989382735,0.0770666331367274,0.7826201310113321,0.7265946382862833,1.060586560033301e-17,1.75,12,0.3636363636363637,0.07692307692307693,-184.0954703912092,-176.14701087970516,-176.62880372454254,-180.0954703912092,-169.87602244784685,-166.24931654505536,5414.581693172455,FALSE,FALSE,TRUE,NA,0.0341067914663995,0.4957358910919079
Non-EU Europe,L-BFGS-B,0.01620649966804421,0.9607686064211292,0.9424606227509894,53,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.6659410295448576,0.903816228236919,2.0270736846486324e-4,0.960494773385653,0.9537404222738662,0.0392748058901365,0.48890383698252593,0.35940471168811,0.7279914844987736,0.0106184664322253,0.25,5,0.8,0.16666666666666666,-152.9302537384028,-144.98179422689876,-145.46358707173613,-148.9302537384028,-138.71080579504044,-135.08409989224896,173.00856804847717,FALSE,FALSE,TRUE,NA,31.199323444272807,8.468559690340042e-8
Non-EU Europe,L-BFGS-B,0.01620649966804421,0.9607686064211292,0.9424606227509894,53,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.6659410295448576,0.903816228236919,2.0270736846486324e-4,0.960494773385653,0.9537404222738662,0.0392748058901365,0.48890383698252593,0.35940471168811,0.7279914844987736,0.0106184664322253,0.25,5,0.8,0.16666666666666666,-152.9302537384028,-144.98179422689876,-145.46358707173613,-148.9302537384028,-138.71080579504044,-135.08409989224896,173.00856804847717,FALSE,FALSE,TRUE,NA,31.199323444272807,8.468559690340042e-8
Peninsular West Asia,NM,0.03774933681901347,0.9729896153837924,0.960384769229562,293,TRUE,NA,0.02470981809129956,0.9491538322087087,0.0017993495101027,0.8166933342432106,0.6154048773186644,0.7911846152345506,0.5055488769771856,0.0919524624253674,0.8633057695375692,2.4162535653592754e-5,92,0,0.01075268817204301,1,-133.48247650281286,-125.53401699130882,-126.0158098361462,-129.48247650281286,-119.2630285594505,-115.63632265665902,817.0507581233978,FALSE,FALSE,TRUE,NA,29.276945167838903,2.1956441092926772e-7
Peninsular West Asia,Nelder-Mead,0.03774933681901347,0.9729896153837924,0.960384769229562,293,TRUE,NA,0.02470981809129956,0.9491538322087087,0.0017993495101027,0.8166933342432106,0.6154048773186644,0.7911846152345506,0.5055488769771856,0.0919524624253674,0.8633057695375692,2.4162535653592754e-5,92,0,0.01075268817204301,1,-133.48247650281286,-125.53401699130882,-126.0158098361462,-129.48247650281286,-119.2630285594505,-115.63632265665902,840.0200040340424,FALSE,FALSE,TRUE,NA,29.276945167838903,2.1956441092926772e-7
Peninsular West Asia,L-BFGS-B,0.01057039583783541,0.9924366762125026,0.9889071251116706,54,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9743416888301089,0.9483893886209132,-5.661787227936726e-6,0.9994092721180532,1e-6,0.9999928208957513,0.7667309561246979,2.688797616988828e-9,1.1120368294398884,4.1850310875539345e-6,4.75,-0.5,0.17391304347826086,2,-162.75942167065176,-154.81096215914772,-155.2927550039851,-158.75942167065176,-148.5399737272894,-144.91326782449792,150.2548849582672,FALSE,FALSE,TRUE,NA,0,0.49999978043558907
Peninsular West Asia,L-BFGS-B,0.01057039583783541,0.9924366762125026,0.9889071251116706,54,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9743416888301089,0.9483893886209132,-5.661787227936726e-6,0.9994092721180532,1e-6,0.9999928208957513,0.7667309561246979,2.688797616988828e-9,1.1120368294398884,4.1850310875539345e-6,4.75,-0.5,0.17391304347826086,2,-162.75942167065176,-154.81096215914772,-155.2927550039851,-158.75942167065176,-148.5399737272894,-144.91326782449792,150.2548849582672,FALSE,FALSE,TRUE,NA,0,0.49999978043558907
Republic of Korea,L-BFGS-B,0.0131582492227505,0.9894179144700036,0.9844796078893384,50,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9384170878409496,0.9289724471072748,1.440657662289732e-5,0.9979283205188664,0.03311093721647668,0.7006144115870772,0.5213806516857302,0.8590458581069422,1.4886481027848009,4.8123192942623354e-12,32,92,0.0303030303030303,0.01075268817204301,-157.7226141599349,-149.77415464843085,-150.25594749326822,-153.7226141599349,-143.50316621657254,-139.87646031378105,135.30523896217346,FALSE,FALSE,TRUE,NA,0,0.5
Republic of Korea,L-BFGS-B,0.0131582492227505,0.9894179144700036,0.9844796078893384,50,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9384170878409496,0.9289724471072748,1.440657662289732e-5,0.9979283205188664,0.03311093721647668,0.7006144115870772,0.5213806516857302,0.8590458581069422,1.4886481027848009,4.8123192942623354e-12,32,92,0.0303030303030303,0.01075268817204301,-157.7226141599349,-149.77415464843085,-150.25594749326822,-153.7226141599349,-143.50316621657254,-139.87646031378105,135.30523896217346,FALSE,FALSE,TRUE,NA,0,0.5
Russia,NM,0.00825815080827786,0.9907231020185886,0.9863938829605966,339,TRUE,NA,0.00715013226885247,0.8190389705172295,0.00245321866857675,0.25629780743795366,0.8323004987680075,0.4834226265914806,0.6112911114678597,0.07896150516242434,0.9415102088456192,0.26135780143356585,-0.5,2,2,0.3333333333333333,-168.43712252722608,-160.48866301572204,-160.9704558605594,-164.43712252722608,-154.21767458386373,-150.59096868107224,156.80146384239197,FALSE,FALSE,TRUE,NA,27.049617997965186,1.337361771133127e-6
Russia,Nelder-Mead,0.00825815080827786,0.9907231020185886,0.9863938829605966,339,TRUE,NA,0.00715013226885247,0.8190389705172295,0.00245321866857675,0.25629780743795366,0.8323004987680075,0.4834226265914806,0.6112911114678597,0.07896150516242434,0.9415102088456192,0.26135780143356585,-0.5,2,2,0.3333333333333333,-168.43712252722608,-160.48866301572204,-160.9704558605594,-164.43712252722608,-154.21767458386373,-150.59096868107224,154.0824840068817,FALSE,FALSE,TRUE,NA,27.049617997965186,1.337361771133127e-6
Russia,PORT,0.00254754548736204,0.9971381826103766,0.9958026678285524,1274,TRUE,relative convergence (4),4.407841967355251e-8,0.6082139025820711,0.00838330357196512,3.616642272799002e-18,0.04349898165650473,0.8998924071211135,0.7545198509473415,1.716942412960371e-16,0.541975716325903,9.529716896667196e-9,54,2.25,0.01818181818181818,0.3076923076923077,-195.4867405251913,-187.53828101368725,-188.02007385852465,-191.4867405251913,-181.26729258182897,-177.64058667903743,1413.6441860198977,FALSE,FALSE,TRUE,NA,0,0.9999972867836681
Russia,Newton,0.01300037584351571,0.9853958636478992,0.9785806000169188,3,TRUE,NA,1.0340649395672137,0.8249535401820851,-1.3234907133501612e-5,0.9952772330960936,0.4765941711790267,0.7776081646821001,0.5615515403171817,1.2596193895808444e-11,0.9944579817721456,1.2205242098945958e-7,28,0.25,0.03448275862068965,0.8,-158.00023821704391,-150.05177870553987,-150.53357155037725,-154.00023821704391,-143.78079027368156,-140.15408437089008,101.81420183181764,FALSE,FALSE,TRUE,NA,37.48650230814735,7.242829678798152e-9
Russia,L-BFGS-B,0.0121596241629816,0.9863403326639164,0.9799658212404104,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9985417796944666,0.8190813030107831,7.147552325786478e-6,0.9973623844733988,0.5007286862351061,0.8606760408845574,0.5007151130925781,2.4500328310863306e-12,1.013112011620508,5.2763943943892335e-9,40,0.75,0.02439024390243902,0.5714285714285714,-159.53795610951047,-151.58949659800643,-152.0712894428438,-155.53795610951047,-145.31850816614812,-141.69180226335664,94.9328589439392,FALSE,FALSE,TRUE,NA,35.94878441568079,1.5624980004130572e-8
Russia,L-BFGS-B,0.0121596241629816,0.9863403326639164,0.9799658212404104,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9985417796944666,0.8190813030107831,7.147552325786478e-6,0.9973623844733988,0.5007286862351061,0.8606760408845574,0.5007151130925781,2.4500328310863306e-12,1.013112011620508,5.2763943943892335e-9,40,0.75,0.02439024390243902,0.5714285714285714,-159.53795610951047,-151.58949659800643,-152.0712894428438,-155.53795610951047,-145.31850816614812,-141.69180226335664,94.9328589439392,FALSE,FALSE,TRUE,NA,35.94878441568079,1.5624980004130572e-8
South Africa,NM,0.01039509891688141,0.9815572909038724,0.9729506933256796,259,TRUE,NA,0.01294772890363211,0.8908890620602885,0.00214852321798545,0.5512067696524404,0.3552949213308763,9.487335630799827e-6,0.6618836218046671,0.9905595589035506,1.053416914828277,1.2488844843325289e-6,1,88,0.5,0.01123595505617977,-163.1440463301608,-155.19558681865675,-155.67737966349412,-159.1440463301608,-148.92459838679844,-145.29789248400695,894.1554028987885,FALSE,FALSE,TRUE,NA,0,0.44944400859065203
South Africa,Nelder-Mead,0.01039509891688141,0.9815572909038724,0.9729506933256796,259,TRUE,NA,0.01294772890363211,0.8908890620602885,0.00214852321798545,0.5512067696524404,0.3552949213308763,9.487335630799827e-6,0.6618836218046671,0.9905595589035506,1.053416914828277,1.2488844843325289e-6,1,88,0.5,0.01123595505617977,-163.1440463301608,-155.19558681865675,-155.67737966349412,-159.1440463301608,-148.92459838679844,-145.29789248400695,854.3015720844269,FALSE,FALSE,TRUE,NA,0,0.44944400859065203
South Africa,L-BFGS-B,0.0125701924711361,0.9776982975456816,0.9672908364003332,32,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9600297620316112,0.89639861880089,1.3831517235320182e-5,0.997094242143564,0.2737188021734365,5.350918028585358e-5,0.5311526585785913,0.7425961206162126,1.258381298901115,4.014589746342812e-8,-0.75,38,4,0.02564102564102564,-158.77418669109417,-150.82572717959013,-151.3075200244275,-154.77418669109417,-144.55473874773182,-140.92803284494033,610.3301069736481,FALSE,FALSE,TRUE,NA,4.369859639066618,0.050555991409347974
South Africa,L-BFGS-B,0.0125701924711361,0.9776982975456816,0.9672908364003332,32,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9600297620316112,0.89639861880089,1.3831517235320182e-5,0.997094242143564,0.2737188021734365,5.350918028585358e-5,0.5311526585785913,0.7425961206162126,1.258381298901115,4.014589746342812e-8,-0.75,38,4,0.02564102564102564,-158.77418669109417,-150.82572717959013,-151.3075200244275,-154.77418669109417,-144.55473874773182,-140.92803284494033,610.3301069736481,FALSE,FALSE,TRUE,NA,4.369859639066618,0.050555991409347974
South-eastern Asia,L-BFGS-B,0.0090681281748868,0.9962286110140176,0.9944686294872256,34,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9556315753163038,0.9371925578598056,1.5739601563461773e-5,0.9979995636337828,0.5994171208823514,0.1516657117796733,0.8330195739008008,6.3774542562050595e-12,1.357421469930067,0.02346616670985412,-0.5,1.5,2,0.4,-166.28512343269574,-158.3366639211917,-158.81845676602907,-162.28512343269574,-152.0656754893334,-148.4389695865419,121.69345617294312,FALSE,FALSE,TRUE,NA,0,0.5
South-eastern Asia,L-BFGS-B,0.0090681281748868,0.9962286110140176,0.9944686294872256,34,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9556315753163038,0.9371925578598056,1.5739601563461773e-5,0.9979995636337828,0.5994171208823514,0.1516657117796733,0.8330195739008008,6.3774542562050595e-12,1.357421469930067,0.02346616670985412,-0.5,1.5,2,0.4,-166.28512343269574,-158.3366639211917,-158.81845676602907,-162.28512343269574,-152.0656754893334,-148.4389695865419,121.69345617294312,FALSE,FALSE,TRUE,NA,0,0.5
Southern Africa Cluster,NM,0.03006105103911033,0.9718146348644005,0.9586614644677872,419,TRUE,NA,0.02658388686137592,0.9755414490858028,0.00181168719779177,0.910565281397558,0.01007893072039743,0.7764431738348406,0.4377909570321888,0.57186374005347,1.8617385503598805,0.08807445531793914,2,32,0.3333333333333333,0.0303030303030303,-138.7204403692726,-130.77198085776857,-131.25377370260594,-134.7204403692726,-124.50099242591024,-120.87428652311876,224.28085803985596,FALSE,FALSE,TRUE,NA,3.2412595379200013,0.08255901783298045
Southern Africa Cluster,Nelder-Mead,0.03006105103911033,0.9718146348644005,0.9586614644677872,419,TRUE,NA,0.02658388686137592,0.9755414490858028,0.00181168719779177,0.910565281397558,0.01007893072039743,0.7764431738348406,0.4377909570321888,0.57186374005347,1.8617385503598805,0.08807445531793914,2,32,0.3333333333333333,0.0303030303030303,-138.7204403692726,-130.77198085776857,-131.25377370260594,-134.7204403692726,-124.50099242591024,-120.87428652311876,224.87354707717896,FALSE,FALSE,TRUE,NA,3.2412595379200013,0.08255901783298045
Southern Africa Cluster,L-BFGS-B,0.02610967722950884,0.9755194592055708,0.9640952068348374,29,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9129695223103615,0.9791652621593434,3.742050944304556e-5,0.998422998386634,0.1296376896355432,0.5886792239438379,0.3979708349530495,0.18350291285488732,1.754509645805086,0.1835592909646599,-0.75,4.5,4,0.18181818181818185,-141.9616999071926,-134.01324039568857,-134.49503324052594,-137.9616999071926,-127.74225196383026,-124.11554606103876,101.80144596099854,FALSE,FALSE,TRUE,NA,0,0.4174409821670195
Southern Africa Cluster,L-BFGS-B,0.02610967722950884,0.9755194592055708,0.9640952068348374,29,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9129695223103615,0.9791652621593434,3.742050944304556e-5,0.998422998386634,0.1296376896355432,0.5886792239438379,0.3979708349530495,0.18350291285488732,1.754509645805086,0.1835592909646599,-0.75,4.5,4,0.18181818181818185,-141.9616999071926,-134.01324039568857,-134.49503324052594,-137.9616999071926,-127.74225196383026,-124.11554606103876,101.80144596099854,FALSE,FALSE,TRUE,NA,0,0.4174409821670195
Southern Asia Cluster,NM,0.0067097250423505,0.9972618204737816,0.9959840033615462,499,TRUE,NA,0.00613048980929246,0.97170147107576,0.00252123567164653,0.8564854379207768,0.03484156665574194,0.3754442869991436,0.7162332545704182,1.1340437953945668e-4,1.815756209033928,0.0023188714852494,1.75,36,0.3636363636363637,0.02702702702702703,-173.21290500743277,-165.26444549592873,-165.7462383407661,-169.21290500743277,-158.9934570640704,-155.36675116127893,94.75410413742064,FALSE,FALSE,TRUE,NA,1.5845491850390658,0.1558402393756482
Southern Asia Cluster,Nelder-Mead,0.0067097250423505,0.9972618204737816,0.9959840033615462,499,TRUE,NA,0.00613048980929246,0.97170147107576,0.00252123567164653,0.8564854379207768,0.03484156665574194,0.3754442869991436,0.7162332545704182,1.1340437953945668e-4,1.815756209033928,0.0023188714852494,1.75,36,0.3636363636363637,0.02702702702702703,-173.21290500743277,-165.26444549592873,-165.7462383407661,-169.21290500743277,-158.9934570640704,-155.36675116127893,95.73132491111755,FALSE,FALSE,TRUE,NA,1.5845491850390658,0.1558402393756482
Southern Asia Cluster,Newton,0.03443578083040847,0.9859470619967254,0.979389024261864,2,TRUE,NA,0.9627696248149642,0.9873422056495688,-3.5453743229635552e-6,0.9999092576736308,0.5386614103683255,0.6136288362650181,0.5750610458973265,0.49232828607594153,1.009241919941528,0.4659971403847129,1,5,0.5,0.16666666666666666,-135.59552660573922,-127.64706709423518,-128.12885993907256,-131.59552660573922,-121.37607866237688,-117.74937275958538,58.6125590801239,FALSE,FALSE,TRUE,NA,39.20192758673261,1.057230478772396e-9
Southern Asia Cluster,L-BFGS-B,0.00626303273351682,0.9974441116596122,0.9962513637674312,47,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9003397620395968,0.9666199975842013,5.605752415234e-5,0.996215128770882,0.09843514988706516,0.01762656310260458,0.5505669304704044,0.2826573100851177,1.8796461578210388,1.931562215469882e-4,-0.25,66,1.3333333333333333,0.01492537313432835,-174.79745419247183,-166.8489946809678,-167.33078752580516,-170.79745419247183,-160.57800624910948,-156.951300346318,58.73058795928955,FALSE,FALSE,TRUE,NA,0,0.34415976009573657
Southern Asia Cluster,L-BFGS-B,0.00626303273351682,0.9974441116596122,0.9962513637674312,47,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9003397620395968,0.9666199975842013,5.605752415234e-5,0.996215128770882,0.09843514988706516,0.01762656310260458,0.5505669304704044,0.2826573100851177,1.8796461578210388,1.931562215469882e-4,-0.25,66,1.3333333333333333,0.01492537313432835,-174.79745419247183,-166.8489946809678,-167.33078752580516,-170.79745419247183,-160.57800624910948,-156.951300346318,58.73058795928955,FALSE,FALSE,TRUE,NA,0,0.34415976009573657
Tropical Pacific Islands,NM,0.02925505255030702,0.9784140697524804,0.9683406356369714,477,TRUE,NA,0.03086200603494251,0.9406736833965168,0.00172011401864091,0.7959094325682865,0.07946693785035738,0.02151876869244573,0.03503893090718628,0.7166302307604988,1.8600987050006048,3.278368470543715e-9,0,30,1,0.03225806451612903,-139.3455355859255,-131.39707607442145,-131.87886891925882,-135.3455355859255,-125.12608764256314,-121.49938173977164,290.392618894577,FALSE,FALSE,TRUE,NA,0,0.46137337563461006
Tropical Pacific Islands,Nelder-Mead,0.02925505255030702,0.9784140697524804,0.9683406356369714,477,TRUE,NA,0.03086200603494251,0.9406736833965168,0.00172011401864091,0.7959094325682865,0.07946693785035738,0.02151876869244573,0.03503893090718628,0.7166302307604988,1.8600987050006048,3.278368470543715e-9,0,30,1,0.03225806451612903,-139.3455355859255,-131.39707607442145,-131.87886891925882,-135.3455355859255,-125.12608764256314,-121.49938173977164,281.1181170940399,FALSE,FALSE,TRUE,NA,0,0.46137337563461006
Tropical Pacific Islands,L-BFGS-B,0.03629672754607949,0.9732183482605068,0.96072024411541,57,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8975836707790584,0.96751665036601,4.17322851023655e-5,0.997257265455968,0.4732650130076269,0.9454104566710276,0.08641142350519879,0.5194441192345851,1.90177343346131,1.818512732533962e-4,78,-0.75,0.01265822784810126,4,-134.38500388285007,-126.43654437134605,-126.9183372161834,-130.38500388285007,-120.16555593948772,-116.53885003669625,120.47830390930176,FALSE,FALSE,TRUE,NA,4.9605317030753895,0.03862662436538991
Tropical Pacific Islands,L-BFGS-B,0.03629672754607949,0.9732183482605068,0.96072024411541,57,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8975836707790584,0.96751665036601,4.17322851023655e-5,0.997257265455968,0.4732650130076269,0.9454104566710276,0.08641142350519879,0.5194441192345851,1.90177343346131,1.818512732533962e-4,78,-0.75,0.01265822784810126,4,-134.38500388285007,-126.43654437134605,-126.9183372161834,-130.38500388285007,-120.16555593948772,-116.53885003669625,120.47830390930176,FALSE,FALSE,TRUE,NA,4.9605317030753895,0.03862662436538991
United Kingdom,PORT,0.00462850097777511,0.9770358666987424,0.9663192711581554,3423,TRUE,relative convergence (4),4.140399334604269e-5,0.9358065383760612,0.0049692914442347,0.41826788015748656,0.36809721430539233,0.5146948208521638,0.43391708642873433,0.4057884446890442,1.1562736700724825,0.1393881204362586,0.75,8,0.5714285714285714,0.1111111111111111,-181.75337816910988,-173.80491865760584,-174.2867115024432,-177.75337816910988,-167.53393022574753,-163.90722432295604,1464.2041900157928,FALSE,FALSE,TRUE,NA,0,0.9256264322788073
United Kingdom,L-BFGS-B,0.00612118862137573,0.9696299531666116,0.9554572646443636,32,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9383641485824422,0.9449140701517996,8.849021634055288e-6,0.9990135370614044,0.19312862098729008,0.31537063234297397,0.5606467221811037,0.18386222924641576,1.4480006985938176,0.05747535216634312,3,18,0.25,0.05263157894736842,-175.3243435555206,-167.37588404401657,-167.85767688885394,-171.3243435555206,-161.10489561215826,-157.47818970936677,74.76593613624573,FALSE,FALSE,TRUE,NA,6.429034613589266,0.03718678386059636
United Kingdom,L-BFGS-B,0.00612118862137573,0.9696299531666116,0.9554572646443636,32,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9383641485824422,0.9449140701517996,8.849021634055288e-6,0.9990135370614044,0.19312862098729008,0.31537063234297397,0.5606467221811037,0.18386222924641576,1.4480006985938176,0.05747535216634312,3,18,0.25,0.05263157894736842,-175.3243435555206,-167.37588404401657,-167.85767688885394,-171.3243435555206,-161.10489561215826,-157.47818970936677,74.76593613624573,FALSE,FALSE,TRUE,NA,6.429034613589266,0.03718678386059636
United States,L-BFGS-B,0.00403394730254065,0.9895045516314084,0.9846066757260654,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8184049637448705,0.8819535678381444,8.744059865130475e-5,0.979056886121862,0.09457927039368966,0.0144700574939789,0.9867641437777164,1.773986660394532e-12,2.2040214476624103,3.325243883362306e-7,0.5,34,0.6666666666666666,0.02857142857142857,-184.91559473219652,-176.96713522069248,-177.44892806552986,-180.91559473219652,-170.69614678883417,-167.06944088604268,576.2600300312042,FALSE,FALSE,TRUE,NA,0,0.5
United States,L-BFGS-B,0.00403394730254065,0.9895045516314084,0.9846066757260654,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8184049637448705,0.8819535678381444,8.744059865130475e-5,0.979056886121862,0.09457927039368966,0.0144700574939789,0.9867641437777164,1.773986660394532e-12,2.2040214476624103,3.325243883362306e-7,0.5,34,0.6666666666666666,0.02857142857142857,-184.91559473219652,-176.96713522069248,-177.44892806552986,-180.91559473219652,-170.69614678883417,-167.06944088604268,576.2600300312042,FALSE,FALSE,TRUE,NA,0,0.5
Western Africa,NM,0.01717623363768678,0.9929890248679912,0.989717236473054,477,TRUE,NA,0.05067826112680419,0.9927702150317668,0.00149493288589047,0.978146331210534,0.03044215807080484,0.7764013473325635,0.4723267724938828,0.5475608803401395,1.4033186835385898,0.5003770660289757,2.25,3.75,0.3076923076923077,0.21052631578947367,-151.59362513279274,-143.6451656212887,-144.12695846612607,-147.59362513279274,-137.37417718943038,-133.7474712866389,166.05112409591675,FALSE,FALSE,TRUE,NA,0,0.30117586922080913
Western Africa,Nelder-Mead,0.01717623363768678,0.9929890248679912,0.989717236473054,477,TRUE,NA,0.05067826112680419,0.9927702150317668,0.00149493288589047,0.978146331210534,0.03044215807080484,0.7764013473325635,0.4723267724938828,0.5475608803401395,1.4033186835385898,0.5003770660289757,2.25,3.75,0.3076923076923077,0.21052631578947367,-151.59362513279274,-143.6451656212887,-144.12695846612607,-147.59362513279274,-137.37417718943038,-133.7474712866389,150.4708480834961,FALSE,FALSE,TRUE,NA,0,0.30117586922080913
