r,method,t,fitted,residual,TFP
Eastern Africa,Nelder-Mead,2004,0.7859718059539126,-0.01798813088195239,0.93325596974554
Eastern Africa,Nelder-Mead,2005,0.8060296583501746,-0.022101553394017148,0.9351076314771074
Eastern Africa,Nelder-Mead,2006,0.8394739565935421,-0.02615232722685351,0.9369629670680223
Eastern Africa,Nelder-Mead,2007,0.8722309446563217,-0.031809510286052944,0.9388219838075441
Eastern Africa,Nelder-Mead,2008,0.8765226602358153,-0.02801065863225144,0.9406846889993947
Eastern Africa,Nelder-Mead,2009,0.8196823173889041,-0.004417410175386938,0.9425510899617872
Eastern Africa,Nelder-Mead,2010,0.8210965848372307,0.013771473889691854,0.9444211940274542
Eastern Africa,Nelder-Mead,2011,0.8326636934614221,0.01915443654638435,0.9462950085436778
Eastern Africa,Nelder-Mead,2012,0.8233283794541648,0.022871503209586586,0.9481725408723176
Eastern Africa,Nelder-Mead,2013,0.8163754513868748,0.030729761089920066,0.9500537983898399
Eastern Africa,Nelder-Mead,2014,0.8292993185265471,0.03197307071915606,0.9519387884873458
Eastern Africa,Nelder-Mead,2015,0.8559954260668141,0.02428897619094031,0.9538275185706017
Eastern Africa,Nelder-Mead,2016,0.8738477148229391,0.02350604351279012,0.9557199960600675
Eastern Africa,Nelder-Mead,2017,0.8975278675938204,0.025911642885407662,0.9576162283909259
Eastern Africa,Nelder-Mead,2018,0.9196301637106198,0.0239970490129002,0.9595162230131112
Eastern Africa,Nelder-Mead,2019,0.957070443672629,0.004079760574550388,0.9614199873913406
Eastern Africa,Nelder-Mead,2020,0.9263303315355587,-0.020931580154751037,0.9633275290051402
Eastern Africa,Nelder-Mead,2021,0.9542162982417736,0.011226927818335598,0.9652388553488768
Eastern Africa,Nelder-Mead,2022,0.9671539739327867,0.03339756773297545,0.9671539739317867
Eastern Africa,PORT,2000,0.7212287131647126,-0.005190009829419473,0.889526392656446
Eastern Africa,PORT,2001,0.7286856749539823,0.006756076474413397,0.8935764359546715
Eastern Africa,PORT,2002,0.7357592666614199,0.00951163941894273,0.8976449192349499
Eastern Africa,PORT,2003,0.7510876651281323,-6.745911028138707e-5,0.9017319264551352
Eastern Africa,PORT,2004,0.768632921253539,0.004319280650351864,0.905837541955343
Eastern Africa,PORT,2005,0.791103274119318,-0.003409535314749468,0.9099618504596938
Eastern Africa,PORT,2006,0.8192782057295829,-0.001800589418711307,0.9141049370780547
Eastern Africa,PORT,2007,0.845547520384777,-7.396472971707979e-4,0.918266887307806
Eastern Africa,PORT,2008,0.8572973241596775,-0.00583289595073222,0.922447787035599
Eastern Africa,PORT,2009,0.8267373063572474,-0.012987560879944071,0.9266477225391293
Eastern Africa,PORT,2010,0.8337677235236977,-0.001542635260905617,0.9308667804889197
Eastern Africa,PORT,2011,0.8417328598648509,0.00832157252162119,0.9351050479501019
Eastern Africa,PORT,2012,0.8442101063668245,-0.002174777520051102,0.9393626123842226
Eastern Africa,PORT,2013,0.8444100375919932,-0.003034080922573873,0.9436395616510425
Eastern Africa,PORT,2014,0.8555639223385969,7.934106160455423e-4,0.9479359840103523
Eastern Africa,PORT,2015,0.8766235108300837,4.7640083653238685e-4,0.9522519681237873
Eastern Africa,PORT,2016,0.8934697520293785,0.0012996839801049515,0.9565876030566678
Eastern Africa,PORT,2017,0.9147380068027948,0.006918120097799699,0.9609429782798288
Eastern Africa,PORT,2018,0.9341558699535333,0.008325333643467214,0.9653181836714718
Eastern Africa,PORT,2019,0.9614235548821792,-4.5829759345125676e-4,0.9697133095190106
Eastern Africa,PORT,2020,0.9323306529940949,-0.027388209258833326,0.9741284465209465
Eastern Africa,PORT,2021,0.9642396284298113,7.774603548236433e-4,0.9785636857887321
Eastern Africa,PORT,2022,0.9830191188496551,0.017126709534107356,0.9830191188486551
Eastern Africa,Newton,2000,0.7664139256376925,-0.06595610293930226,0.9557518842711916
Eastern Africa,Newton,2001,0.7724321651438391,-0.05154565020597962,0.9557082872913378
Eastern Africa,Newton,2002,0.7666010850650926,-0.03155194706689418,0.9556646923001765
Eastern Africa,Newton,2003,0.775752536414003,-0.032378655914037435,0.9556210992976168
Eastern Africa,Newton,2004,0.7939777894226198,-0.028122697220255954,0.9555775082835686
Eastern Africa,Newton,2005,0.814763662680229,-0.0328791013496737,0.9555339192579406
Eastern Africa,Newton,2006,0.8525224082888216,-0.041576367906559,0.9554903322206423
Eastern Africa,Newton,2007,0.8877980071785204,-0.049499524376429294,0.9554467471715831
Eastern Africa,Newton,2008,0.8894539040343107,-0.04265578494189516,0.955403164110672
Eastern Africa,Newton,2009,0.817546333427426,-0.0018081409419433148,0.9553595830378189
Eastern Africa,Newton,2010,0.8159407096389202,0.020070526774591896,0.9553160039529325
Eastern Africa,Newton,2011,0.8293665194314676,0.023122088072560026,0.9552724268559225
Eastern Africa,Newton,2012,0.8130916446357211,0.0353828000639968,0.9552288517466979
Eastern Africa,Newton,2013,0.8010969787619548,0.049622110376654954,0.9551852786251683
Eastern Africa,Newton,2014,0.815376082313059,0.04890476293448079,0.955141707491243
Eastern Africa,Newton,2015,0.846790643187345,0.03510051935228675,0.9550981383448314
Eastern Africa,Newton,2016,0.8658136486944426,0.03274246551239687,0.9550545711858424
Eastern Africa,Newton,2017,0.8909076859561146,0.033314998138589166,0.9550110060141858
Eastern Africa,Newton,2018,0.9134058566303455,0.030788329635917266,0.9549674428297709
Eastern Africa,Newton,2019,0.9508331386488363,0.010618169855170612,0.9549238816325069
Eastern Africa,Newton,2020,0.9180256293573271,-0.011925988522047126,0.9548803224223033
Eastern Africa,Newton,2021,0.9441951869228037,0.021784390704069637,0.9548367651990691
Eastern Africa,Newton,2022,0.9547932099637142,0.04626049601870248,0.9547932099627142
Eastern Africa,L-BFGS-B,2000,0.7162183698961819,0.0017811873971657066,0.972260954640023
Eastern Africa,L-BFGS-B,2001,0.7219746365857794,0.0160085337054785,0.9722838221110754
Eastern Africa,L-BFGS-B,2002,0.7300090034875518,0.017357753692963163,0.9723066901199684
Eastern Africa,L-BFGS-B,2003,0.7486096334590235,0.003237253016203645,0.9723295586667146
Eastern Africa,L-BFGS-B,2004,0.7687133347238054,0.004214667301176811,0.972352427751326
Eastern Africa,L-BFGS-B,2005,0.7967702200619565,-0.010547345755578169,0.9723752973738161
Eastern Africa,L-BFGS-B,2006,0.8302822112392608,-0.015142530251976927,0.9723981675341973
Eastern Africa,L-BFGS-B,2007,0.8607684247547877,-0.0185807841083597,0.9724210382324819
Eastern Africa,L-BFGS-B,2008,0.87465239068053,-0.025874641144554122,0.972443909468683
Eastern Africa,L-BFGS-B,2009,0.8335197351810295,-0.021157942193449908,0.972466781242813
Eastern Africa,L-BFGS-B,2010,0.8395744879450684,-0.008482982178716902,0.9724896535548847
Eastern Africa,L-BFGS-B,2011,0.843483587490448,0.006243823686241934,0.9725125264049106
Eastern Africa,L-BFGS-B,2012,0.8455847651015445,-0.0038017904328928043,0.9725353997929035
Eastern Africa,L-BFGS-B,2013,0.8424946164502777,-0.00076315000742332995,0.9725582737188758
Eastern Africa,L-BFGS-B,2014,0.8525442637887396,0.004329090287998799,0.9725811481828405
Eastern Africa,L-BFGS-B,2015,0.8735970347100465,0.003934798287374669,0.9726040231848101
Eastern Africa,L-BFGS-B,2016,0.8904738602088395,0.004658416415810787,0.9726268987247971
