r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime
Australia and New Zealand,PORT,6.459263650257633e-4,0.9991206195719635,0.9987102420388798,1568,TRUE,relative convergence (4),2.0918028673725846e-20,0.8052746875623907,0.022406470110127044,5.882719714734726e-29,2.06358077923784e-5,0.9961015409403979,0.08905254500546145,0.7239318224263491,0.37079769371818,0.004586269950894155,94,4.5,0.010526315789473684,0.18181818181818182,-227.04734304062694,-219.0988835291229,-219.58067637396027,-223.04734304062694,-212.8278950972646,-209.2011891944731,649.1429350376129
Australia and New Zealand,Newton,0.037662405846453376,0.9487254517427613,0.9247973292227166,2,TRUE,,0.9230695660862509,0.9841523421803621,1.2182455837218918e-5,0.9996096002043052,0.5591343560128208,0.49297172717587545,0.4417667354139055,0.9833199554145166,0.9692397192199012,0.48362348003396993,-0.99,100,99.99999999999991,0.009900990099009901,-133.5355030788829,-125.58704356737886,-126.06883641221623,-129.5355030788829,-119.31605513552054,-115.68934923272906,56.38892912864685
Australia and New Zealand,L-BFGS-B,0.0018060158160957246,0.9975412445637895,0.9963938253602246,53,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8885386016564956,0.9315760254815137,5.620227249832583e-5,0.9922135105210566,0.0010292802126181308,0.8375206298752658,0.8787241928960745,1.2623206180925423e-14,1.5235549845556364,3.0884711340768994e-5,14,2,0.06666666666666667,0.3333333333333333,-203.39890449581534,-195.4504449843113,-195.93223782914868,-199.39890449581534,-189.179456552453,-185.5527506496615,60.73320198059082
Australia and New Zealand,L-BFGS-B,0.0018060158160957246,0.9975412445637895,0.9963938253602246,53,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8885386016564956,0.9315760254815137,5.620227249832583e-5,0.9922135105210566,0.0010292802126181308,0.8375206298752658,0.8787241928960745,1.2623206180925423e-14,1.5235549845556364,3.0884711340768994e-5,14,2,0.06666666666666667,0.3333333333333333,-203.39890449581534,-195.4504449843113,-195.93223782914868,-199.39890449581534,-189.179456552453,-185.5527506496615,60.73320198059082
Brazil,LM,0.002459252165431359,0.9956675155491553,0.9936456894720945,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,0.038552894266865693,0.8183326065086104,0.0016204990918196123,0.4520765388921224,0.29037157896835386,7.807678438155418e-25,0.9999632236628878,0,1.2862371944752393,4.907412678874177e-40,-0.25,22,1.3333333333333333,0.043478260869565216,-196.29802034644436,-188.34956083494032,-188.8313536797777,-192.29802034644436,-182.078572403082,-178.45186650029052,2705.95276594162
Brazil,NM,0.004859245944307522,0.9914394270776826,0.9874444930472679,523,TRUE,,0.008604830586040915,0.9095928238269562,0.002363282905224145,0.5875424610537356,0.3024893692841742,4.697765984351088e-10,0.9863179261563056,1.2994774494744136e-60,1.14801227567479,1.7216086105620292e-10,1.5,6,0.4,0.14285714285714285,-180.63442316416752,-172.68596365266347,-173.16775649750085,-176.63442316416752,-166.41497522080516,-162.78826931801368,1163.2336180210114
Brazil,Nelder-Mead,0.004859245944307522,0.9914394270776826,0.9874444930472679,523,TRUE,,0.008604830586040915,0.9095928238269562,0.002363282905224145,0.5875424610537356,0.3024893692841742,4.697765984351088e-10,0.9863179261563056,1.2994774494744136e-60,1.14801227567479,1.7216086105620292e-10,1.5,6,0.4,0.14285714285714285,-180.63442316416752,-172.68596365266347,-173.16775649750085,-176.63442316416752,-166.41497522080516,-162.78826931801368,1398.4472699165344
Brazil,PORT,0.002143190720386427,0.99622432355584,0.994462341215232,3240,TRUE,relative convergence (4),21.628585516517326,0.8544871886008962,-0.001512270852884225,0.5751357800171376,0.2752542501030508,1.432278035939638e-23,0.9972401956924012,0,1.408896681402637,2.2730514649489307e-40,0,12,1,0.07692307692307693,-199.46193706571722,-191.51347755421318,-191.99527039905055,-195.46193706571722,-185.24248912235487,-181.61578321956338,13795.367053031921
Brazil,Newton,0.05830545990066249,0.8972827992306933,0.8493481055383502,2,TRUE,,1.0970722883671291,0.9770721040227784,-2.063994152636332e-6,0.9999043247578662,0.5915557429803655,0.32052645662362134,0.4652020517519182,0.29882919501553207,0.9475612367085796,0.21173735653097156,-0.99,-0.99,99.99999999999991,99.99999999999991,-123.48373634493262,-115.53527683342858,-116.01706967826595,-119.48373634493262,-109.26428840157027,-105.63758249877878,96.50787305831909
Brazil,L-BFGS-B,0.008943021573731787,0.9842450064875861,0.9768926761817929,45,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0042087797191106,0.9345130192976803,1.1355657056802193e-5,0.998495156647649,0.623027162274369,7.996624594672924e-5,0.9166693123774075,4.272841046271856e-20,0.9714970784367449,3.182778485565242e-5,-0.25,5,1.3333333333333333,0.16666666666666666,-166.60464752138301,-158.65618800987897,-159.13798085471635,-162.60464752138301,-152.38519957802066,-148.75849367522918,101.6576988697052
Brazil,L-BFGS-B,0.008943021573731787,0.9842450064875861,0.9768926761817929,45,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0042087797191106,0.9345130192976803,1.1355657056802193e-5,0.998495156647649,0.623027162274369,7.996624594672924e-5,0.9166693123774075,4.272841046271856e-20,0.9714970784367449,3.182778485565242e-5,-0.25,5,1.3333333333333333,0.16666666666666666,-166.60464752138301,-158.65618800987897,-159.13798085471635,-162.60464752138301,-152.38519957802066,-148.75849367522918,101.6576988697052
Canada,LM,0.001762961206904048,0.9946990799885066,0.9922253173164763,36,TRUE,Relative error in the sum of squares is at most `ftol'.,5.722895584237481e-12,0.7219531345630661,0.012792700615259106,3.3686677460266636e-20,0.7993793193487008,0.6145976535661588,0.32303787469806405,0.1523836884118702,0.5714921622783652,5.483161963172417e-7,92,-0.25,0.010752688172043012,1.3333333333333333,-203.95385570253924,-196.0053961910352,-196.48718903587258,-199.95385570253924,-189.7344077591769,-186.1077018563854,1463.5075991153717
Canada,NM,0.023767457134038012,0.9285353593427141,0.8951851937026474,145,TRUE,,0.017592814584879282,0.9250283821674364,0.0019632663401725997,0.7087126355744603,0.5093394551025767,0.7402092986643951,0.5367456187611082,0.19292746162994362,1.0337386664895747,0.025308645454999862,100,0.5,0.009900990099009901,0.6666666666666666,-144.12344053595743,-136.1749810244534,-136.65677386929076,-140.12344053595743,-129.90399259259507,-126.27728668980359,113.2971031665802
Canada,Nelder-Mead,0.023767457134038012,0.9285353593427141,0.8951851937026474,145,TRUE,,0.017592814584879282,0.9250283821674364,0.0019632663401725997,0.7087126355744603,0.5093394551025767,0.7402092986643951,0.5367456187611082,0.19292746162994362,1.0337386664895747,0.025308645454999862,100,0.5,0.009900990099009901,0.6666666666666666,-144.12344053595743,-136.1749810244534,-136.65677386929076,-140.12344053595743,-129.90399259259507,-126.27728668980359,113.3473949432373
Canada,PORT,0.0020958210428395387,0.9936982279230029,0.9907574009537375,343,TRUE,relative convergence (4),4.3385234594862633e-13,0.5146562601822402,0.014067458891826002,2.1723687130387924e-76,0.17773012272675098,0.8606003217689839,6.353836366336265e-6,0.9894924162012615,0.5097063549564088,2.1240548688814093e-9,0.25,96,0.8,0.010309278350515464,-199.97599458571167,-192.02753507420763,-192.509327919045,-195.97599458571167,-185.75654664234932,-182.12984073955784,406.3205301761627
Canada,Newton,0.03971610390239059,0.880580531704127,0.8248514464993862,3,TRUE,,1.0240201990939681,0.9526249344017552,-4.6404485270985476e-5,0.9955515223313152,0.5596969633848858,0.3185846225948002,0.41295430952477047,0.8017506198146639,1.0197020782424893,0.20805368860015608,-0.99,100,99.99999999999991,0.009900990099009901,-132.31433324100797,-124.36587372950393,-124.8476665743413,-128.31433324100797,-118.09488529764562,-114.46817939485413,88.0152690410614
Canada,L-BFGS-B,0.006797237581488288,0.9795618799906202,0.9700240906529096,33,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8998449825496876,0.9173116970240601,4.243002075610195e-5,0.9928905848153915,1e-6,0.9999872615411821,0.6804706323444799,0.0035339364614350834,1.667422300209985,2.644855121339923e-4,4.75,16,0.17391304347826086,0.058823529411764705,-172.9148636755014,-164.96640416399737,-165.44819700883474,-168.9148636755014,-158.69541573213905,-155.06870982934757,89.33244180679321
Canada,L-BFGS-B,0.006797237581488288,0.9795618799906202,0.9700240906529096,33,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8998449825496876,0.9173116970240601,4.243002075610195e-5,0.9928905848153915,1e-6,0.9999872615411821,0.6804706323444799,0.0035339364614350834,1.667422300209985,2.644855121339923e-4,4.75,16,0.17391304347826086,0.058823529411764705,-172.9148636755014,-164.96640416399737,-165.44819700883474,-168.9148636755014,-158.69541573213905,-155.06870982934757,89.33244180679321
Caribbean Extended,LM,0.0032375072007381025,0.9967957291616405,0.9953004027704061,625,TRUE,Relative error in the sum of squares is at most `ftol'.,4.5322795509089106e-10,0.9207273026398989,0.010633603734752532,0.032408943863495375,0.029498656620899913,0.5541009976134621,0.728099400673033,1.740084326150405e-4,1.6420582069974794,1.1743964710203102e-5,2.25,-0.99,0.3076923076923077,99.99999999999991,-189.9742544056036,-182.02579489409956,-182.50758773893693,-185.9742544056036,-175.75480646224125,-172.12810055944976,15906.499523878098
Caribbean Extended,NM,0.012245740470594532,0.9878799747302186,0.9822239629376539,681,TRUE,,0.008311261269688126,0.9787424595858517,0.0023463269417826546,0.8993778012584581,0.11959420351516646,0.47866237344628476,0.7722676381073447,0.7337491891622345,1.418290795940139,0.25841554264072586,1,94,0.5,0.010526315789473684,-159.37564070670604,-151.427181195202,-151.90897404003937,-155.37564070670604,-145.15619276334368,-141.5294868605522,211.46852111816406
Caribbean Extended,Nelder-Mead,0.012245740470594532,0.9878799747302186,0.9822239629376539,681,TRUE,,0.008311261269688126,0.9787424595858517,0.0023463269417826546,0.8993778012584581,0.11959420351516646,0.47866237344628476,0.7722676381073447,0.7337491891622345,1.418290795940139,0.25841554264072586,1,94,0.5,0.010526315789473684,-159.37564070670604,-151.427181195202,-151.90897404003937,-155.37564070670604,-145.15619276334368,-141.5294868605522,210.78490805625916
Caribbean Extended,PORT,0.003315376410872759,0.996718659359546,0.9951873670606673,1231,FALSE,false convergence (8),2.91931330052569e-11,0.9231610146510916,0.011990261311751219,0.019386534773874035,0.04688340405541894,0.48497073482561104,0.6788564719237998,0.0029996521638470143,1.5353158314419133,6.454819056371892e-5,1.5,0,0.4,1,-189.42760158873347,-181.47914207722943,-181.9609349220668,-185.42760158873347,-175.2081536453711,-171.58144774257963,1408.4049088954926
Caribbean Extended,Newton,0.03900912600347316,0.9613913430511216,0.9433739698083117,3,TRUE,,1.0655063301910228,0.9606825656569099,-6.568126703487088e-5,0.9947789438261975,0.5370898942727181,0.3623238008582509,0.5190699356792903,0.9852021159109283,0.9838087746679874,0.2278292798057833,-0.99,100,99.99999999999991,0.009900990099009901,-132.7274391495257,-124.77897963802167,-125.26077248285904,-128.7274391495257,-118.50799120616335,-114.88128530337187,117.17585015296936
Caribbean Extended,L-BFGS-B,0.007759011898955729,0.9923206423891072,0.9887369421706906,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9249452810361094,0.9550978827565701,2.4291643532300763e-5,0.9977936138518034,0.07437539015282581,0.34020320392125636,0.9416243902426008,4.151641071982895e-4,1.913834605900952,0.0031161774349626717,0,2,1,0.3333333333333333,-169.87107353294616,-161.92261402144212,-162.4044068662795,-165.87107353294616,-155.6516255895838,-152.02491968679232,112.47380304336548
Caribbean Extended,L-BFGS-B,0.007759011898955729,0.9923206423891072,0.9887369421706906,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9249452810361094,0.9550978827565701,2.4291643532300763e-5,0.9977936138518034,0.07437539015282581,0.34020320392125636,0.9416243902426008,4.151641071982895e-4,1.913834605900952,0.0031161774349626717,0,2,1,0.3333333333333333,-169.87107353294616,-161.92261402144212,-162.4044068662795,-165.87107353294616,-155.6516255895838,-152.02491968679232,112.47380304336548
Central America,LM,8.764940941921129e-4,0.9994014956709478,0.9991221936507235,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,3.4964089297293553e-12,0.889619185945755,0.013044540183725039,2.515489738652914e-4,0.2273911197989143,0.00409589775386627,0.9653598649781797,2.1182262314607553e-42,0.8412260996486158,2.1617282222788604e-7,4,20,0.2,0.047619047619047616,-220.02672057247247,-212.07826106096843,-212.5600539058058,-216.02672057247247,-205.80727262911012,-202.18056672631863,7909.5422270298
Central America,NM,0.010416818654062219,0.9928869902253545,0.9895675856638533,243,TRUE,,0.013804868546035992,0.9551974252582865,0.0021141124319641862,0.8102383867925997,0.5332154871129986,0.293891593202971,0.5181778120159859,0.018189747673707467,1.088513210530269,0.005416589780351587,8,4.25,0.1111111111111111,0.19047619047619047,-163.09603978440953,-155.1475802729055,-155.62937311774286,-159.09603978440953,-148.87659184104717,-145.2498859382557,866.0393540859222
Central America,Nelder-Mead,0.010416818654062219,0.9928869902253545,0.9895675856638533,243,TRUE,,0.013804868546035992,0.9551974252582865,0.0021141124319641862,0.8102383867925997,0.5332154871129986,0.293891593202971,0.5181778120159859,0.018189747673707467,1.088513210530269,0.005416589780351587,8,4.25,0.1111111111111111,0.19047619047619047,-163.09603978440953,-155.1475802729055,-155.62937311774286,-159.09603978440953,-148.87659184104717,-145.2498859382557,699.3800828456879
Central America,PORT,8.805588233213624e-4,0.9993987201154747,0.9991181228360295,864,FALSE,false convergence (8),1.2888217738034475e-12,0.8923930191736161,0.013538016106771222,2.1295649347899675e-4,0.23168225458705435,0.004617809711762026,0.9795300913440625,3.48060189510319e-65,0.8205981012116134,8.233930301199234e-7,4,26,0.2,0.037037037037037035,-219.92030495366356,-211.97184544215952,-212.4536382869969,-215.92030495366356,-205.7008570103012,-202.07415110750972,6726.553560018539
Central America,Newton,0.030410914378912014,0.9792342423904297,0.9695435555059635,2,TRUE,,1.0246748967478394,0.9577073999789633,-3.030578766649528e-5,0.997407516457433,0.452176871629758,0.8042304022989478,0.5499341455494089,0.027418922257192113,0.9764930240544479,0.008363182824248918,100,8,0.009900990099009901,0.1111111111111111,-138.4543022821595,-130.50584277065545,-130.98763561549282,-134.4543022821595,-124.23485433879713,-120.60814843600565,129.61106204986572
Central America,L-BFGS-B,0.0021260711861794367,0.9985482357300145,0.9978707457373546,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9395994724400223,0.9272582766546177,2.8804634939289016e-5,0.9957573436305655,0.13573805704879296,0.024590626114489516,0.8972854827337536,2.678163476223174e-29,1.4265080122224203,9.955678025142193e-9,2.25,2.25,0.3076923076923077,0.3076923076923077,-199.64639583440228,-191.69793632289824,-192.17972916773562,-195.64639583440228,-185.42694789103993,-181.80024198824844,126.7713041305542
Central America,L-BFGS-B,0.0021260711861794367,0.9985482357300145,0.9978707457373546,36,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9395994724400223,0.9272582766546177,2.8804634939289016e-5,0.9957573436305655,0.13573805704879296,0.024590626114489516,0.8972854827337536,2.678163476223174e-29,1.4265080122224203,9.955678025142193e-9,2.25,2.25,0.3076923076923077,0.3076923076923077,-199.64639583440228,-191.69793632289824,-192.17972916773562,-195.64639583440228,-185.42694789103993,-181.80024198824844,126.7713041305542
Central Asia Extended,LM,0.0035099263427526917,0.9990470081174683,0.9986022785722868,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,3.641710137110984e-26,0.8591952972411357,0.02896339770706073,2.963822508961573e-25,0.003193942824912073,0.7242983386253126,1.0347814868335419,3.675527990171726e-12,0.3995167104416952,3.98289980749457e-6,12,-0.25,0.07692307692307693,1.3333333333333333,-188.1160521803622,-180.16759266885816,-180.64938551369553,-184.1160521803622,-173.89660423699985,-170.26989833420836,3574.426594018936
Central Asia Extended,NM,0.014090409080964188,0.9961742657353947,0.9943889230785788,147,TRUE,,0.017529875665058224,0.9659266444298651,0.002004135342318243,0.8625374205996398,0.5365697583913147,0.062345622625663365,0.5160588746764416,0.41264541577857705,1.0334487855919883,0.06141045448875158,0,28,1,0.034482758620689655,-156.14836812792498,-148.19990861642094,-148.6817014612583,-152.14836812792498,-141.92892018456263,-138.30221428177114,164.32732391357422
Central Asia Extended,Nelder-Mead,0.014090409080964188,0.9961742657353947,0.9943889230785788,147,TRUE,,0.017529875665058224,0.9659266444298651,0.002004135342318243,0.8625374205996398,0.5365697583913147,0.062345622625663365,0.5160588746764416,0.41264541577857705,1.0334487855919883,0.06141045448875158,0,28,1,0.034482758620689655,-156.14836812792498,-148.19990861642094,-148.6817014612583,-152.14836812792498,-141.92892018456263,-138.30221428177114,164.12261819839478
Central Asia Extended,PORT,0.003978953100202941,0.9989196610882456,0.9984155029294268,2471,FALSE,false convergence (8),4.205630670488316e-23,0.8429146684950986,0.025473729058281692,2.0163570054958535e-24,2.681037453067277e-10,0.9921165457186116,0.8613591538719998,9.017151035526101e-13,0.4400383425336044,2.062764244655745e-46,58,3.5,0.01694915254237288,0.2222222222222222,-185.23130725841992,-177.28284774691588,-177.76464059175325,-181.23130725841992,-171.01185931505756,-167.38515341226608,1082.232766866684
Central Asia Extended,Newton,0.025764743848448568,0.9930045279172943,0.9897399742786983,3,TRUE,,0.9136350604477815,0.97273550166148,3.73293456885903e-5,0.9979411129462283,0.43037638553915997,0.07232752330043431,0.4705927904897249,0.825907842438057,1.046261132516496,0.10597562126117092,0.5,100,0.6666666666666666,0.009900990099009901,-142.26757646551107,-134.31911695400703,-134.8009097988444,-138.26757646551107,-128.04812852214872,-124.42142261935723,84.16221213340759
Central Asia Extended,L-BFGS-B,0.014647030621871041,0.9960231355525002,0.9941672654770003,13,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9849165593595571,0.9683115212354453,1.4358592091049057e-5,0.9990795736627449,0.5075524762815493,0.05001058799757136,0.5075426863805781,0.38371587277416086,1.1357584337832196,0.047057719176476304,0,26,1,0.037037037037037035,-155.25727296213876,-147.30881345063472,-147.7906062954721,-151.25727296213876,-141.0378250187764,-137.41111911598492,74.87817716598511
Central Asia Extended,L-BFGS-B,0.014647030621871041,0.9960231355525002,0.9941672654770003,13,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9849165593595571,0.9683115212354453,1.4358592091049057e-5,0.9990795736627449,0.5075524762815493,0.05001058799757136,0.5075426863805781,0.38371587277416086,1.1357584337832196,0.047057719176476304,0,26,1,0.037037037037037035,-155.25727296213876,-147.30881345063472,-147.7906062954721,-151.25727296213876,-141.0378250187764,-137.41111911598492,74.87817716598511
Chile,LM,0.00395577390800641,0.9968969171687735,0.9954488118475344,358,TRUE,Relative error in the sum of squares is at most `ftol'.,1.551936968439131e-13,0.7770902015585502,0.014587681797087786,7.152633724764883e-17,0.3423201991790583,0.0010148368525181967,1.033374426330041,7.301052832095475e-9,0.6077016577466082,1.0000159635241784e-11,0.5,42,0.6666666666666666,0.023255813953488372,-185.36568439236774,-177.4172248808637,-177.89901772570107,-181.36568439236774,-171.14623644900539,-167.5195305462139,3765.456265926361
Chile,NM,0.011951459775160406,0.9906247499228071,0.9862496332201172,423,TRUE,,0.01741276146085506,0.8799548899711676,0.001998100747397884,0.5419680743945389,0.17585654308282245,0.25662492993150293,0.611669010393435,0.1317675788452747,1.2096671639489684,8.723431818149341e-12,1,12,0.5,0.07692307692307693,-159.93510954277392,-151.98665003126987,-152.46844287610725,-155.93510954277392,-145.71566159941156,-142.08895569662008,1275.6162190437317
Chile,Nelder-Mead,0.011951459775160406,0.9906247499228071,0.9862496332201172,423,TRUE,,0.01741276146085506,0.8799548899711676,0.001998100747397884,0.5419680743945389,0.17585654308282245,0.25662492993150293,0.611669010393435,0.1317675788452747,1.2096671639489684,8.723431818149341e-12,1,12,0.5,0.07692307692307693,-159.93510954277392,-151.98665003126987,-152.46844287610725,-155.93510954277392,-145.71566159941156,-142.08895569662008,1262.8435189723969
Chile,PORT,0.004154781854999874,0.9967408065927006,0.9952198496692942,407,TRUE,relative convergence (4),4.291071325010726e-13,0.7778903541803713,0.014085530048921798,1.0112037222281355e-15,0.3593166789954144,0.0014601930924051164,1,5.977920603588015e-156,0.6281928086283702,4.49525429520284e-12,0.25,48,0.8,0.02040816326530612,-184.23676010510624,-176.2883005936022,-176.77009343843957,-180.23676010510624,-170.0173121617439,-166.3906062589524,8897.450099945068
Chile,Newton,0.02137079085439367,0.9832358128315218,0.975412525486232,2,TRUE,,0.9823222112342755,0.9106229293464088,-6.2928683757354885e-6,0.9988608557196145,0.47328577907254976,0.25463714105992824,0.47067002774397204,0.14880466351258692,1.0535041447482172,1.115868494193574e-5,2.25,-0.25,0.3076923076923077,1.3333333333333333,-146.56816162716214,-138.6197021156581,-139.10149496049547,-142.56816162716214,-132.3487136837998,-128.7220077810083,511.08772802352905
Chile,L-BFGS-B,0.014845302088887282,0.9883546928849598,0.9829202162312743,33,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9543563955971932,0.8936275659277049,2.0445208005749135e-5,0.995591899477212,0.14626509508403598,0.4009827970794053,0.5280905114311822,0.2583053128180852,1.329424827564765,4.153323784175835e-11,1.25,18,0.4444444444444444,0.05263157894736842,-154.9480188593928,-146.99955934788875,-147.48135219272612,-150.9480188593928,-140.72857091603044,-137.10186501323895,140.70503902435303
Chile,L-BFGS-B,0.014845302088887282,0.9883546928849598,0.9829202162312743,33,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9543563955971932,0.8936275659277049,2.0445208005749135e-5,0.995591899477212,0.14626509508403598,0.4009827970794053,0.5280905114311822,0.2583053128180852,1.329424827564765,4.153323784175835e-11,1.25,18,0.4444444444444444,0.05263157894736842,-154.9480188593928,-146.99955934788875,-147.48135219272612,-150.9480188593928,-140.72857091603044,-137.10186501323895,140.70503902435303
China,LM,0.013245237831612001,0.9980941942241084,0.997204818195359,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,3.4166652459218543e-31,0.9467938021266765,0.03472295871590054,2.7849729334978843e-6,-0.06467249258820909,0.7645364336843522,0.32853537897223273,0.3631468118298773,1.6927876983474734,0.09872819388142402,16,-0.99,0.058823529411764705,99.99999999999991,-157.57106256838802,-149.62260305688397,-150.10439590172135,-153.57106256838802,-143.35161462502566,-139.72490872223418,2005.6278619766235
