r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime
Australia and New Zealand,PORT,7.421720912062267e-4,0.9989895882153447,0.9985180627158389,1362,FALSE,false convergence (8),3.8708969508668625e-16,0.8938056838901177,0.01754620548467379,2.172179486982968e-6,0.02480385537235265,0.583096799231972,0.3662409967080083,0.28439728160050626,0.5582304482632116,0.02123269606410145,8.5,10.5,0.10526315789473684,0.08695652173913043,-223.85274346166446,-215.90428395016042,-216.3860767949978,-219.85274346166446,-209.6332955183021,-206.00658961551062,1982.9099950790405
Australia and New Zealand,Newton,0.03622075877100404,0.9506881463948609,0.9276759480457959,2,TRUE,,0.9371596509938159,0.9849234574156465,-2.5389041950145635e-6,0.9999225985405915,0.4943724202866427,0.5031971426177098,0.5559525028111534,0.8756436714223881,0.9525923609991824,0.4990624021282643,-0.9,40,10.000000000000002,0.024390243902439025,-134.433193155663,-126.48473364415895,-126.96652648899632,-130.433193155663,-120.21374521230064,-116.58703930950915,314.7763760089874
Australia and New Zealand,L-BFGS-B,0.0017714888542414852,0.9975882504395953,0.9964627673114065,48,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9037434307038246,0.9314542286030056,4.691826090081508e-5,0.9934882163773243,0.0035852328111156593,0.786089452273179,0.858104721562371,6.070812867279939e-13,1.5306733824256142,3.4922265886449856e-5,10,2.41,0.09090909090909091,0.29325513196480935,-203.8428702502322,-195.89441073872817,-196.37620358356554,-199.8428702502322,-189.62342230686986,-185.99671640407837,291.371652841568
Australia and New Zealand,L-BFGS-B,0.0017714888542414852,0.9975882504395953,0.9964627673114065,48,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9037434307038246,0.9314542286030056,4.691826090081508e-5,0.9934882163773243,0.0035852328111156593,0.786089452273179,0.858104721562371,6.070812867279939e-13,1.5306733824256142,3.4922265886449856e-5,10,2.41,0.09090909090909091,0.29325513196480935,-203.8428702502322,-195.89441073872817,-196.37620358356554,-199.8428702502322,-189.62342230686986,-185.99671640407837,291.371652841568
Brazil,LM,0.002374250325018247,0.9958172639796171,0.9938653205034385,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,0.0662510108166802,0.8504978495724645,0.0013529190397688913,0.6063527019183229,0.29867400564117075,4.609372068755031e-22,0.9992650535071852,0,1.2803471933138275,2.355041228367929e-33,-0.19999999999999996,14.5,1.25,0.06451612903225806,-197.10705847717912,-189.15859896567508,-189.64039181051245,-193.10705847717912,-182.88761053381677,-179.26090463102528,13380.802989959717
Brazil,NM,0.0032976096603338357,0.9941905743627371,0.9914795090653477,433,TRUE,,0.03657535506672756,0.8960580625688209,0.001648536303425833,0.663319509763488,0.329866227659977,1.0012301976927852e-21,0.9692353811704777,1.5780749109785744e-36,1.258408613944698,8.62130606794424e-15,-0.30000000000000004,2.1100000000000003,1.4285714285714286,0.32154340836012857,-189.55118758791286,-181.60272807640882,-182.0845209212462,-185.55118758791286,-175.3317396445505,-171.70503374175902,698.353523015976
Brazil,Nelder-Mead,0.0032976096603338357,0.9941905743627371,0.9914795090653477,433,TRUE,,0.03657535506672756,0.8960580625688209,0.001648536303425833,0.663319509763488,0.329866227659977,1.0012301976927852e-21,0.9692353811704777,1.5780749109785744e-36,1.258408613944698,8.62130606794424e-15,-0.30000000000000004,2.1100000000000003,1.4285714285714286,0.32154340836012857,-189.55118758791286,-181.60272807640882,-182.0845209212462,-185.55118758791286,-175.3317396445505,-171.70503374175902,724.3274970054626
Brazil,PORT,0.0021382608910523095,0.9962330084760916,0.9944750790982677,3394,TRUE,relative convergence (4),46.767470588647086,0.8570475634984009,-0.0018937252479114563,0.4905572575914523,0.27603748883678547,1.4255186014501186e-23,0.9958559949351585,0,1.4192148915143996,1.0484902118306816e-39,0.14,11,0.8771929824561403,0.08333333333333333,-199.51490327208109,-191.56644376057704,-192.04823660541442,-195.51490327208109,-185.29545532871873,-181.66874942592725,25067.636425971985
Brazil,Newton,0.04443017361170212,0.9217270034253429,0.8851996050238362,3,TRUE,,0.9448533087635063,0.9730999619538874,6.232287885359185e-5,0.9966105069990475,0.5435272645757652,0.2519694831964423,0.5024463920871306,0.21767931389871265,0.9059067347378141,0.15876112144479007,-0.9,-0.8,10.000000000000002,5.000000000000001,-129.73460542007072,-121.78614590856668,-122.26793875340405,-125.73460542007072,-115.51515747670837,-111.88845157391688,182.1929349899292
Brazil,L-BFGS-B,0.008914768128715583,0.9842947808104213,0.9769656785219513,44,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0039952160073309,0.9342645745484067,1.138461973258218e-5,0.9984855856609942,0.6229179887595134,7.702915935859094e-5,0.9168205920970401,3.0368892238574393e-20,0.9733717472714059,2.8287507261259444e-5,-0.44,5,1.7857142857142856,0.16666666666666666,-166.6774258201992,-158.72896630869516,-159.21075915353254,-162.6774258201992,-152.45797787683685,-148.83127197404536,200.54146194458008
Brazil,L-BFGS-B,0.008914768128715583,0.9842947808104213,0.9769656785219513,44,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0039952160073309,0.9342645745484067,1.138461973258218e-5,0.9984855856609942,0.6229179887595134,7.702915935859094e-5,0.9168205920970401,3.0368892238574393e-20,0.9733717472714059,2.8287507261259444e-5,-0.44,5,1.7857142857142856,0.16666666666666666,-166.6774258201992,-158.72896630869516,-159.21075915353254,-162.6774258201992,-152.45797787683685,-148.83127197404536,200.54146194458008
Canada,LM,0.0018433332376056161,0.9944574151667046,0.9918708755778334,91,TRUE,Relative error in the sum of squares is at most `ftol'.,7.124405283075495e-12,0.7675206565196667,0.012684396738622669,3.3488552417820816e-14,0.6300888126631977,0.5018220772791647,0.350346405562229,0.19338209358227976,0.5843225116787399,5.614311459934135e-5,40,-0.8,0.024390243902439025,5.000000000000001,-202.9285024594712,-194.98004294796715,-195.46183579280452,-198.9285024594712,-188.70905451610884,-185.08234861331735,3918.1020200252533
Canada,NM,0.024052402711426835,0.927678577181285,0.8939285798658847,145,TRUE,,0.017595232137465073,0.949837408508,0.0019619958729251304,0.8028584275987505,0.5156073293025547,0.46378889098684595,0.5337613663524303,0.2728213921070099,1.036740379807136,0.1668713352865951,-0.9,7.5,10.000000000000002,0.11764705882352941,-143.84933576569873,-135.90087625419469,-136.38266909903206,-139.84933576569873,-129.62988782233637,-126.00318191954489,450.9423429965973
Canada,Nelder-Mead,0.024052402711426835,0.927678577181285,0.8939285798658847,145,TRUE,,0.017595232137465073,0.949837408508,0.0019619958729251304,0.8028584275987505,0.5156073293025547,0.46378889098684595,0.5337613663524303,0.2728213921070099,1.036740379807136,0.1668713352865951,-0.9,7.5,10.000000000000002,0.11764705882352941,-143.84933576569873,-135.90087625419469,-136.38266909903206,-139.84933576569873,-129.62988782233637,-126.00318191954489,472.4215478897095
Canada,PORT,0.0021453144642361063,0.9935494097488474,0.9905391342983095,274,TRUE,relative convergence (4),3.9213158427260643e-13,0.7587573545918783,0.014117705584450295,1.8317429351605916e-18,0.9851545816791287,0.8322481186387117,0.05688535047582117,0.8057510845970289,0.4737803925309778,2.9079421532173525e-4,38,8.5,0.02564102564102564,0.10526315789473684,-199.43915704777027,-191.49069753626623,-191.9724903811036,-195.43915704777027,-185.2197091044079,-181.59300320161643,798.099837064743
