r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,AIC_naive,BIC_naive,AICc_naive,AIC_plusRho,BIC_plusRho,AICc_plusRho,runtime
Brazil,L-BFGS-B,0.009212324946403897,0.9837706134181993,0.9761968996800255,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0060844690443975,0.9369610905897854,1.0567622719417055e-5,0.9986520344700818,0.6260152491607847,1.1071488539607091e-4,0.8943349154680459,3.571617038773674e-15,0.9551495441401834,1.1458925044041362e-4,0.81,4,0.5524861878453039,0.2,-165.92226650444212,-157.97380699293808,-158.45559983777545,-161.92226650444212,-151.70281856107977,-148.07611265828828,46.80907607078552
Brazil,L-BFGS-B,0.009212324946403897,0.9837706134181993,0.9761968996800255,42,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.0060844690443975,0.9369610905897854,1.0567622719417055e-5,0.9986520344700818,0.6260152491607847,1.1071488539607091e-4,0.8943349154680459,3.571617038773674e-15,0.9551495441401834,1.1458925044041362e-4,0.81,4,0.5524861878453039,0.2,-165.92226650444212,-157.97380699293808,-158.45559983777545,-161.92226650444212,-151.70281856107977,-148.07611265828828,46.80907607078552
Canada,LM,0.0017542763689597097,0.9947252367194953,0.9922636805219265,75,TRUE,Relative error in the sum of squares is at most `ftol'.,5.925392757436966e-12,0.7190588149709345,0.01277552173956922,1.4861488244666064e-20,0.8087311547631352,0.6309741240772714,0.3247356066050408,0.14337783237545443,0.5725664871239915,4.282453985874261e-7,100,-0.2899999999999999,0.009900990099009901,1.408450704225352,-204.06744011324653,-196.1189806017425,-196.60077344657986,-200.06744011324653,-189.84799216988418,-186.2212862670927,1474.3991181850433
Canada,NM,0.023760876631199766,0.9285557271451028,0.8952150664794841,145,TRUE,,0.0175928531776243,0.925289510842771,0.001963795593649849,0.7096129154124091,0.5093516170426724,0.74090588073811,0.5367241081720229,0.19264069005470877,1.0337339569950075,0.026073704038263024,100,0.41000000000000014,0.009900990099009901,0.7092198581560283,-144.12980943443364,-136.1813499229296,-136.66314276776697,-140.12980943443364,-129.91036149107128,-126.2836555882798,115.89199209213257
Canada,Nelder-Mead,0.023760876631199766,0.9285557271451028,0.8952150664794841,145,TRUE,,0.0175928531776243,0.925289510842771,0.001963795593649849,0.7096129154124091,0.5093516170426724,0.74090588073811,0.5367241081720229,0.19264069005470877,1.0337339569950075,0.026073704038263024,100,0.41000000000000014,0.009900990099009901,0.7092198581560283,-144.12980943443364,-136.1813499229296,-136.66314276776697,-140.12980943443364,-129.91036149107128,-126.2836555882798,117.61947894096375
Canada,PORT,0.0021017546230046886,0.9936804380961761,0.990731309207725,310,TRUE,relative convergence (4),4.327681916470131e-13,0.5177221264908034,0.014068692768584594,2.5263020696410975e-75,0.17327759255124678,0.8609964138470109,8.155266780890033e-6,0.9889208716508313,0.5093907745532753,2.23481712090304e-9,0.51,94,0.6622516556291391,0.010526315789473684,-199.9109701785005,-191.96251066699645,-192.44430351183382,-195.9109701785005,-185.69152223513814,-182.06481633234665,418.50343799591064
Canada,Newton,0.034117210467774654,0.8974162724910975,0.8495438663202762,2,TRUE,,1.0718282320453074,0.9563001982727128,-7.227414810191606e-5,0.9936085445445754,0.4280813729254965,0.35155282911365743,0.4003654629837263,0.8221256876308136,0.9942869670679034,0.24295035267857681,0.010000000000000009,100,0.9900990099009901,0.009900990099009901,-135.80929323929146,-127.86083372778742,-128.3426265726248,-131.80929323929146,-121.58984529592911,-117.96313939313762,102.1504898071289
Canada,L-BFGS-B,0.006615498696259292,0.9801084993090636,0.9708257989866267,33,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.896221474915421,0.9158784306281663,4.453191633708513e-5,0.9924086036413428,1e-6,0.9999871254023365,0.6855069886791961,0.0018125618023749894,1.6805147513433327,1.7459330022102687e-4,6,14,0.14285714285714285,0.06666666666666667,-173.53818916414636,-165.58972965264232,-166.0715224974797,-169.53818916414636,-159.318741220784,-155.69203531799252,111.58591890335083
Canada,L-BFGS-B,0.006615498696259292,0.9801084993090636,0.9708257989866267,33,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.896221474915421,0.9158784306281663,4.453191633708513e-5,0.9924086036413428,1e-6,0.9999871254023365,0.6855069886791961,0.0018125618023749894,1.6805147513433327,1.7459330022102687e-4,6,14,0.14285714285714285,0.06666666666666667,-173.53818916414636,-165.58972965264232,-166.0715224974797,-169.53818916414636,-159.318741220784,-155.69203531799252,111.58591890335083
Caribbean Extended,LM,0.0031709382218653493,0.9968616331930427,0.9953970620164626,433,TRUE,Relative error in the sum of squares is at most `ftol'.,3.176780645669382e-10,0.9184530717448337,0.010809093938120315,0.025271736891698187,0.03814979489663552,0.47310442176260953,0.7280038310260105,1.429131203194667e-4,1.5993871341195554,8.247160757804184e-6,2,-0.99,0.3333333333333333,99.99999999999991,-190.45210558070076,-182.50364606919672,-182.9854389140341,-186.45210558070076,-176.2326576373384,-172.60595173454692,3398.094785928726
Caribbean Extended,NM,0.022639713381330074,0.9775928384523376,0.9671361630634284,231,TRUE,,0.015496186513691293,0.9606098001676326,0.0020275046086575183,0.8395487711979774,0.2983901804431597,0.4034780278918822,0.49430872672792414,0.7333726787786012,1.147143895926518,0.12250644159425515,0.010000000000000009,46,0.9900990099009901,0.02127659574468085,-145.24150973430875,-137.2930502228047,-137.77484306764208,-141.24150973430875,-131.0220617909464,-127.39535588815491,118.80695414543152
Caribbean Extended,Nelder-Mead,0.022639713381330074,0.9775928384523376,0.9671361630634284,231,TRUE,,0.015496186513691293,0.9606098001676326,0.0020275046086575183,0.8395487711979774,0.2983901804431597,0.4034780278918822,0.49430872672792414,0.7333726787786012,1.147143895926518,0.12250644159425515,0.010000000000000009,46,0.9900990099009901,0.02127659574468085,-145.24150973430875,-137.2930502228047,-137.77484306764208,-141.24150973430875,-131.0220617909464,-127.39535588815491,118.84384202957153
Caribbean Extended,PORT,0.003238792184323043,0.9967944762165902,0.9952985651176657,1444,FALSE,false convergence (8),9.469532056109636e-11,0.9158239477312703,0.011407925643434604,0.014786359021507808,0.013929986822442574,0.6750536303086423,0.7046402348356422,2.0671781763950236e-4,1.6136544389799967,2.7904956620472136e-6,4,-0.49,0.2,1.9607843137254901,-189.96512739615443,-182.0166678846504,-182.49846072948776,-185.96512739615443,-175.74567945279207,-172.1189735500006,879.6634678840637
Caribbean Extended,Newton,0.040201509139954725,0.9602114348982156,0.9416434378507162,2,TRUE,,0.9306709795437621,0.9641024792942827,-4.295394137805662e-6,0.9996882886169447,0.44961671214012117,0.45649515359290993,0.5768717566541829,0.9346718299007398,0.9600505637315623,0.282168206418086,0.2100000000000002,100,0.8264462809917354,0.009900990099009901,-132.03493406150926,-124.08647455000522,-124.5682673948426,-128.03493406150926,-117.81548611814691,-114.18878021535542,58.703402042388916
Caribbean Extended,L-BFGS-B,0.008289258974876338,0.9917958870842581,0.987967301056912,31,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8820068493172686,0.9671248867941027,4.672891764680411e-5,0.9968929086058206,0.06483526267689556,0.4226032339155028,0.9154737722130015,0.07096360810488855,1.9073507914708225,0.02830757633727661,0.2100000000000002,10,0.8264462809917354,0.09090909090909091,-168.35064510459247,-160.40218559308843,-160.8839784379258,-164.35064510459247,-154.13119716123012,-150.50449125843863,50.426148891448975
Caribbean Extended,L-BFGS-B,0.008289258974876338,0.9917958870842581,0.987967301056912,31,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.8820068493172686,0.9671248867941027,4.672891764680411e-5,0.9968929086058206,0.06483526267689556,0.4226032339155028,0.9154737722130015,0.07096360810488855,1.9073507914708225,0.02830757633727661,0.2100000000000002,10,0.8264462809917354,0.09090909090909091,-168.35064510459247,-160.40218559308843,-160.8839784379258,-164.35064510459247,-154.13119716123012,-150.50449125843863,50.426148891448975
Central America,LM,6.912401822700143e-4,0.9995279924394688,0.9993077222445542,575,TRUE,Relative error in the sum of squares is at most `ftol'.,2.6459194080743072e-11,0.877259658788289,0.012043903915209538,1.691411897774585e-4,0.19192061664829838,0.0012880929320057367,0.9813799632194777,1.55965524544525e-116,0.8894634264859617,1.0695778269992729e-9,4,28,0.2,0.034482758620689655,-225.48790075250824,-217.5394412410042,-218.02123408584157,-221.48790075250824,-211.26845280914588,-207.6417469063544,2870.3668899536133
Central America,NM,0.010319034753996486,0.9929537336714483,0.9896654760514576,215,TRUE,,0.013647671013566101,0.9528371415893288,0.0021202035326042326,0.7998795798103331,0.5415631741874444,0.23845535134923718,0.5127106671445874,0.0044698744717247595,1.0871683046547012,0.003123533373312188,8,2,0.1111111111111111,0.3333333333333333,-163.31296322889932,-155.36450371739528,-155.84629656223265,-159.31296322889932,-149.09351528553697,-145.46680938274548,114.85402202606201
Central America,Nelder-Mead,0.010319034753996486,0.9929537336714483,0.9896654760514576,215,TRUE,,0.013647671013566101,0.9528371415893288,0.0021202035326042326,0.7998795798103331,0.5415631741874444,0.23845535134923718,0.5127106671445874,0.0044698744717247595,1.0871683046547012,0.003123533373312188,8,2,0.1111111111111111,0.3333333333333333,-163.31296322889932,-155.36450371739528,-155.84629656223265,-159.31296322889932,-149.09351528553697,-145.46680938274548,113.93702697753906
Central America,PORT,7.087830249401173e-4,0.999516013456496,0.9992901530695274,337,FALSE,false convergence (8),2.3654388862499077e-13,0.879771425428445,0.014376919293844395,1.0968480538686805e-5,0.23314025826212567,0.0022052467057534853,0.9780260056588539,7.728111911315109e-71,0.7821770735390648,1.420009313209335e-7,4,26,0.2,0.037037037037037035,-224.91147244973644,-216.9630129382324,-217.44480578306977,-220.91147244973644,-210.69202450637408,-207.0653186035826,1018.3927929401398
Central America,Newton,0.026175600828900823,0.9821262105276987,0.9737851087739581,3,TRUE,,0.929811914457688,0.9491905251977363,2.1151245696570786e-5,0.9978254602975207,0.5991193019442747,0.8081893562486648,0.46035447665653945,0.03246030039417189,1.0028047556425341,8.560581902950461e-4,100,6,0.009900990099009901,0.14285714285714285,-141.90370103463064,-133.9552415231266,-134.43703436796397,-137.90370103463064,-127.68425309126829,-124.0575471884768,72.11343789100647
Central America,L-BFGS-B,0.0033400680528835637,0.9977192625456572,0.9966549184002973,70,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9295876481154653,0.9433436113860626,3.515570005213687e-5,0.9959692637525929,0.15809500285607636,0.05733630218419085,0.9887367926997525,5.114215046259989e-155,1.4608499404615956,4.917963493153639e-6,-0.69,34,3.2258064516129026,0.02857142857142857,-189.25694119935437,-181.30848168785033,-181.7902745326877,-185.25694119935437,-175.03749325599202,-171.41078735320053,73.03696203231812
Central America,L-BFGS-B,0.0033400680528835637,0.9977192625456572,0.9966549184002973,70,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9295876481154653,0.9433436113860626,3.515570005213687e-5,0.9959692637525929,0.15809500285607636,0.05733630218419085,0.9887367926997525,5.114215046259989e-155,1.4608499404615956,4.917963493153639e-6,-0.69,34,3.2258064516129026,0.02857142857142857,-189.25694119935437,-181.30848168785033,-181.7902745326877,-185.25694119935437,-175.03749325599202,-171.41078735320053,73.03696203231812
Central Asia Extended,LM,0.0022272661166738575,0.9993905474660888,0.9991061362835969,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,7.241029671035458e-25,0.8044656840986995,0.02747970110779115,5.401241613184064e-43,1.4159801740680057e-10,0.9795865763376742,1.0001447569916868,0,0.4258789887201287,8.779055988422494e-151,50,50,0.0196078431372549,0.0196078431372549,-198.57691621830932,-190.62845670680528,-191.11024955164265,-194.57691621830932,-184.35746827494697,-180.73076237215548,3034.4113998413086
Central Asia Extended,NM,0.02068070657885641,0.9943410852734647,0.9917002584010814,251,TRUE,,0.01693489087820721,0.9588020830380364,0.002023508515314863,0.8325862189447129,0.5821555455938343,0.09722997478342958,0.4869005685479936,0.24095443839519481,1.0482606691583563,0.03151424927189004,-0.08999999999999997,14,1.0989010989010988,0.06666666666666667,-147.32311040776855,-139.3746508962645,-139.85644374110188,-143.32311040776855,-133.1036624644062,-129.4769565616147,156.26911282539368
Central Asia Extended,Nelder-Mead,0.02068070657885641,0.9943410852734647,0.9917002584010814,251,TRUE,,0.01693489087820721,0.9588020830380364,0.002023508515314863,0.8325862189447129,0.5821555455938343,0.09722997478342958,0.4869005685479936,0.24095443839519481,1.0482606691583563,0.03151424927189004,-0.08999999999999997,14,1.0989010989010988,0.06666666666666667,-147.32311040776855,-139.3746508962645,-139.85644374110188,-143.32311040776855,-133.1036624644062,-129.4769565616147,148.8523678779602
Central Asia Extended,PORT,0.002593705221233466,0.9992902777950664,0.9989590740994307,3017,FALSE,false convergence (8),1.401578413359791e-25,0.7596354446766396,0.028294921472492986,1.884255491597558e-68,2.0177362296402016e-13,0.9908516679870397,1,0,0.4191684500682509,6.602120049720537e-171,64,20,0.015384615384615385,0.047619047619047616,-195.07372724582262,-187.12526773431858,-187.60706057915596,-191.07372724582262,-180.85427930246027,-177.22757339966878,834.7745289802551
Central Asia Extended,Newton,0.03107591281039726,0.9914966183591097,0.987528373593361,2,TRUE,,0.904704094555368,0.9657495743918432,4.550785117698313e-5,0.9968471391926682,0.4979976392553091,0.10381119928435148,0.40890239195099043,0.8711078102544135,0.9637114816197637,0.12162280700954205,0.6100000000000001,100,0.6211180124223602,0.009900990099009901,-137.95677912087754,-130.0083196093735,-130.49011245421087,-133.95677912087754,-123.73733117751519,-120.1106252747237,68.73138093948364
Central Asia Extended,L-BFGS-B,0.022857109137543415,0.9937455506652413,0.9908268076423539,16,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9823634948822494,0.9599086376710779,1.7144240153116266e-5,0.9986093915932888,0.5088339078755292,0.09066242430571517,0.508819696794652,0.3609252611547931,1.1587395925257942,0.02720261712489087,0.010000000000000009,22,0.9900990099009901,0.043478260869565216,-145.02170799122575,-137.0732484797217,-137.55504132455908,-141.02170799122575,-130.8022600478634,-127.17555414507191,65.28126311302185
Central Asia Extended,L-BFGS-B,0.022857109137543415,0.9937455506652413,0.9908268076423539,16,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9823634948822494,0.9599086376710779,1.7144240153116266e-5,0.9986093915932888,0.5088339078755292,0.09066242430571517,0.508819696794652,0.3609252611547931,1.1587395925257942,0.02720261712489087,0.010000000000000009,22,0.9900990099009901,0.043478260869565216,-145.02170799122575,-137.0732484797217,-137.55504132455908,-141.02170799122575,-130.8022600478634,-127.17555414507191,65.28126311302185
Chile,LM,0.0038897939556379003,0.9969487189330265,0.9955247877684389,283,TRUE,Relative error in the sum of squares is at most `ftol'.,8.615067699100343e-14,0.7767381944042545,0.0148786594277112,1.524720384865189e-17,0.3343727249788144,6.746731826544573e-4,1.0509409741082893,1.0643226214822164e-6,0.5931328049114243,3.325734355347472e-11,0.6100000000000001,38,0.6211180124223602,0.02564102564102564,-185.75254604688052,-177.80408653537648,-178.28587938021386,-181.75254604688052,-171.53309810351817,-167.90639220072669,1143.86603307724
Chile,NM,0.012231319190653348,0.9904053548603887,0.9859278537952368,487,TRUE,,0.012095144581758234,0.8823730901174832,0.002180871411496592,0.5143230554079959,0.19125142801482847,0.25378976619296306,0.5861766034064969,0.17597221365514518,1.2122378362767985,3.94940596474955e-11,0.6100000000000001,16,0.6211180124223602,0.058823529411764705,-159.40274277546897,-151.45428326396492,-151.9360761088023,-155.40274277546897,-145.1832948321066,-141.55658892931513,158.34373879432678
Chile,Nelder-Mead,0.012231319190653348,0.9904053548603887,0.9859278537952368,487,TRUE,,0.012095144581758234,0.8823730901174832,0.002180871411496592,0.5143230554079959,0.19125142801482847,0.25378976619296306,0.5861766034064969,0.17597221365514518,1.2122378362767985,3.94940596474955e-11,0.6100000000000001,16,0.6211180124223602,0.058823529411764705,-159.40274277546897,-151.45428326396492,-151.9360761088023,-155.40274277546897,-145.1832948321066,-141.55658892931513,160.887757062912
Chile,PORT,0.004134317223726573,0.9967569069175669,0.9952434634790981,376,TRUE,relative convergence (4),3.047984438512819e-13,0.7812302547485487,0.014254943074609297,1.2673820490743103e-15,0.36439726876562784,0.001951943587385655,1,2.2243947498412423e-58,0.6178406932094624,2.4924145851121948e-11,0.2100000000000002,40,0.8264462809917354,0.024390243902439025,-184.35032792982156,-176.40186841831752,-176.8836612631549,-180.35032792982156,-170.1308799864592,-166.50417408366772,1415.9681520462036
Chile,Newton,0.02883207413199288,0.9773831820081329,0.9668286669452616,2,TRUE,,1.064107291809579,0.9326058609673351,-4.638278127056294e-5,0.9936667455826284,0.5216379476521031,0.8468771527390692,0.47797339289946594,0.06829534654475317,0.9200598405941691,6.628617716739255e-4,100,-0.59,0.009900990099009901,2.4390243902439024,-139.6805039733138,-131.73204446180975,-132.21383730664712,-135.6805039733138,-125.46105602995144,-121.83435012715995,95.54937791824341
Chile,L-BFGS-B,0.015229316677560882,0.9880536279887439,0.982478654383491,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9551513237943351,0.8942461414186444,2.0763567844787858e-5,0.9955493595710182,0.14320614957909789,0.5168681374888409,0.41869177249088424,0.24395009167442178,1.3210713969216907,7.400372805344817e-11,2,8,0.3333333333333333,0.1111111111111111,-154.3606255052712,-146.41216599376716,-146.89395883860453,-150.3606255052712,-140.14117756190885,-136.51447165911736,96.55088210105896
Chile,L-BFGS-B,0.015229316677560882,0.9880536279887439,0.982478654383491,37,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9551513237943351,0.8942461414186444,2.0763567844787858e-5,0.9955493595710182,0.14320614957909789,0.5168681374888409,0.41869177249088424,0.24395009167442178,1.3210713969216907,7.400372805344817e-11,2,8,0.3333333333333333,0.1111111111111111,-154.3606255052712,-146.41216599376716,-146.89395883860453,-150.3606255052712,-140.14117756190885,-136.51447165911736,96.55088210105896
