year,region,total_factor_productivity,share_capital_valueadded,share_valueadded_output,elasticity_substitution_capital_labour,elasticity_substitution_valueadded_energy,valueadded_CES_exponent,output_CES_exponent,gamma_parameter,nu_parameter,converged
2017,Levant,0.957603298843407,0.23886788749323104,0.5133558089689635,0.6622516556291391,0.043478260869565216,0.51,22,0.9473750990527459,1.4550876158290165,TRUE
2018,Levant,0.957608397129563,0.23886788749323104,0.5133558089689635,0.6622516556291391,0.043478260869565216,0.51,22,0.9473750990527459,1.4550876158290165,TRUE
2019,Levant,0.9576134954428621,0.23886788749323104,0.5133558089689635,0.6622516556291391,0.043478260869565216,0.51,22,0.9473750990527459,1.4550876158290165,TRUE
2020,Levant,0.9576185937833047,0.23886788749323104,0.5133558089689635,0.6622516556291391,0.043478260869565216,0.51,22,0.9473750990527459,1.4550876158290165,TRUE
2021,Levant,0.9576236921508912,0.23886788749323104,0.5133558089689635,0.6622516556291391,0.043478260869565216,0.51,22,0.9473750990527459,1.4550876158290165,TRUE
2022,Levant,0.9576287905456212,0.23886788749323104,0.5133558089689635,0.6622516556291391,0.043478260869565216,0.51,22,0.9473750990527459,1.4550876158290165,TRUE
2000,Mexico,0.5999824826687326,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2001,Mexico,0.6143272781202854,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2002,Mexico,0.6290150388458102,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2003,Mexico,0.6440539646958809,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2004,Mexico,0.659452451568747,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2005,Mexico,0.6752190960976036,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2006,Mexico,0.6913627004498831,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2007,Mexico,0.7078922772413151,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2008,Mexico,0.7248170545674678,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2009,Mexico,0.7421464811555903,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2010,Mexico,0.759890231639632,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2011,Mexico,0.7780582119613543,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2012,Mexico,0.7966605649006299,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2013,Mexico,0.8157076757379103,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2014,Mexico,0.8352101780521027,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2015,Mexico,0.8551789596570607,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2016,Mexico,0.8756251686800088,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2017,Mexico,0.896560219785301,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2018,Mexico,0.9179958005469485,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2019,Mexico,0.9399438779735709,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2020,Mexico,0.9624167051892859,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2021,Mexico,0.9854268282743631,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2022,Mexico,1.0089870932694212,-3.1975730157953564,0.6268636634565206,0.3333333333333333,1.3157894736842106,2,-0.24,1.801691275954717e-21,-0.44371826207936677,TRUE
2000,Middle Africa,0.6822866421853364,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2001,Middle Africa,0.6969318705258417,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2002,Middle Africa,0.7118914575242543,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2003,Middle Africa,0.7271721508640915,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
2004,Middle Africa,0.7427808430673432,2.8443312773797587,0.9074485860432598,1.3157894736842106,3.846153846153846,-0.24,-0.74,2.43811418060287e-19,0.1440726012875819,TRUE
