r,method,rss,R2,adjR2,iter,conv,message,gamma,p_gamma,lambda,p_lambda,delta_KL,p_delta_KL,delta_VAE,p_delta_VAE,nu,p_nu,rho_KL,rho_VAE,sigma_KL,sigma_VAE,aic,bic,runtime
China,L-BFGS-B,0.18842700950636843,0.9728678182713366,0.960206133464627,32,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9361931496333576,NA,7.495776188985796e-6,NA,0.22852865993103552,NA,0.008792297647461108,NA,1.591067863319168,NA,0,-1,1,NA,NA,NA,0.44084906578063965
China,L-BFGS-B,0.18842700950636843,0.9728678182713366,0.960206133464627,32,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9361931496333576,NA,7.495776188985796e-6,NA,0.22852865993103552,NA,0.008792297647461108,NA,1.591067863319168,NA,0,-1,1,NA,NA,NA,0.44084906578063965
Eastern Africa,LM,0.001565587259570529,0.9915128995811003,0.9875522527189472,286,TRUE,Relative error in the sum of squares is at most `ftol'.,1.5495228012686165e-5,NA,0.005505909877360289,NA,0.21897549512401496,NA,0.9109786061512006,NA,1.4910671129893311,NA,-1,1,NA,0.5,NA,NA,2.217276096343994
Eastern Africa,NM,0.019097810119451514,0.8964701384263298,0.8481562030252837,903,TRUE,,7.96624862071818e-4,NA,0.003546798634559058,NA,0.9143832360399662,NA,0.9392684268679474,NA,0.6180263247585771,NA,-1,0,NA,1,NA,NA,0.3588540554046631
Eastern Africa,Nelder-Mead,0.019097810119451514,0.8964701384263298,0.8481562030252837,903,TRUE,,7.96624862071818e-4,NA,0.003546798634559058,NA,0.9143832360399662,NA,0.9392684268679474,NA,0.6180263247585771,NA,-1,0,NA,1,NA,NA,0.3601369857788086
Eastern Africa,BFGS,0.006957207056693512,0.9622847499784655,0.9446842999684161,601,TRUE,,1.299152093000352e-13,NA,0.014755196828181672,NA,0.42610751198088287,NA,0.1309820344553969,NA,0.8993957151394226,NA,1,1,0.5,0.5,NA,NA,1.5924420356750488
Eastern Africa,BFGS,0.006957207056693512,0.9622847499784655,0.9446842999684161,26,TRUE,,1.299152093000352e-13,NA,0.014755196828181672,NA,0.42610751198088287,NA,0.1309820344553969,NA,0.8993957151394226,NA,1,1,0.5,0.5,NA,NA,1.5924420356750488
Eastern Africa,PORT,0.0015697313639995445,0.9914904342536518,0.9875193035720227,2280,TRUE,relative convergence (4),1.3591166609476096e-5,NA,0.005571406018549217,NA,0.22259982005877335,NA,0.9110956177121293,NA,1.479123184027247,NA,0,1,1,0.5,NA,NA,10.555808067321777
Eastern Africa,Newton,0.10617179349151794,0.4244391888675113,0.15584414367235,2,TRUE,,1.0681868382210968,NA,-3.447012965655615e-5,NA,0.4220802780683461,NA,0.5678937605285802,NA,0.9720035852212382,NA,-1,-1,NA,NA,NA,NA,0.21240997314453125
Eastern Africa,CG,0.023307259577516063,0.8736505734097628,0.8146875076676521,233,TRUE,,7.916481926816993e-14,NA,0.014999999999814991,NA,0.5,NA,0.5,NA,1,NA,1,1,0.5,0.5,NA,NA,0.6674089431762695
Eastern Africa,CG,0.023307259577516063,0.8736505734097628,0.8146875076676521,21,TRUE,,7.916481926816993e-14,NA,0.014999999999814991,NA,0.5,NA,0.5,NA,1,NA,1,1,0.5,0.5,NA,NA,0.6674089431762695
Eastern Africa,L-BFGS-B,0.0022902935261202885,0.98758424289281,0.9817902229094546,732,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,3.751579653870496e-6,NA,0.0062110375409755265,NA,0.33043027122091273,NA,0.9831499611521228,NA,1.0380307573657865,NA,-1,0,NA,1,NA,NA,7.644537925720215
Eastern Africa,L-BFGS-B,0.0022902935261202885,0.98758424289281,0.9817902229094546,732,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,3.751579653870496e-6,NA,0.0062110375409755265,NA,0.33043027122091273,NA,0.9831499611521228,NA,1.0380307573657865,NA,-1,0,NA,1,NA,NA,7.644537925720215
EU27,LM,0.004620651919567764,0.9985558195751113,0.9978818687101633,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,9.231913237524421e-26,NA,0.028654717645133627,NA,1.1684576561355684,NA,0.8215090892987802,NA,0.27182551342865274,NA,1,-1,0.5,NA,NA,NA,11.24133586883545
EU27,NM,0.01371631078878201,0.9957129799241163,0.9937123705553706,255,TRUE,,0.014616722502272531,NA,0.00211020661017642,NA,0.6394146701506811,NA,0.504729031588349,NA,1.0069749392056158,NA,-1,1,NA,0.5,NA,NA,0.2695951461791992
EU27,Nelder-Mead,0.01371631078878201,0.9957129799241163,0.9937123705553706,255,TRUE,,0.014616722502272531,NA,0.00211020661017642,NA,0.6394146701506811,NA,0.504729031588349,NA,1.0069749392056158,NA,-1,1,NA,0.5,NA,NA,0.2697868347167969
EU27,BFGS,0.005784111342132864,0.9981921814235113,0.9973485327544832,835,TRUE,,5.870814725639134e-13,NA,0.013997230845476695,NA,0.4645050212482128,NA,0.5007788467590154,NA,0.9383589507900738,NA,-1,1,NA,0.5,NA,NA,1.4815762042999268
EU27,BFGS,0.005784111342132864,0.9981921814235113,0.9973485327544832,33,TRUE,,5.870814725639134e-13,NA,0.013997230845476695,NA,0.4645050212482128,NA,0.5007788467590154,NA,0.9383589507900738,NA,-1,1,NA,0.5,NA,NA,1.4815762042999268
EU27,PORT,0.005190598369030276,0.9983776833467448,0.9976206022418924,1435,FALSE,false convergence (8),9.25821097122323e-18,NA,0.019494696820861763,NA,0.507293017171219,NA,0.5341279477082121,NA,0.7564721432882766,NA,0,-1,1,NA,NA,NA,4.86893105506897
EU27,Newton,0.09441431809840604,0.9704908934062835,0.9567199769958824,2,TRUE,,0.9527728415195793,NA,4.124758064236157e-5,NA,0.5281246894257918,NA,0.44928781898109366,NA,0.9108872235763233,NA,1,1,0.5,0.5,NA,NA,0.23963499069213867
EU27,CG,0.025903538596610837,0.9919038733001833,0.9881256808402687,177,TRUE,,7.829120987084399e-14,NA,0.014999999999813796,NA,0.5,NA,0.5,NA,1,NA,-1,0,NA,1,NA,NA,0.6047141551971436
EU27,CG,0.025903538596610837,0.9919038733001833,0.9881256808402687,13,TRUE,,7.829120987084399e-14,NA,0.014999999999813796,NA,0.5,NA,0.5,NA,1,NA,-1,0,NA,1,NA,NA,0.6047141551971436
EU27,L-BFGS-B,0.011091781382189452,0.9965332741292476,0.9949154687228965,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9727305540529492,NA,1.7628574880977303e-5,NA,0.5136584980767641,NA,0.5136552064832519,NA,1.1779528702146391,NA,-1,1,NA,0.5,NA,NA,0.20292091369628906
EU27,L-BFGS-B,0.011091781382189452,0.9965332741292476,0.9949154687228965,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9727305540529492,NA,1.7628574880977303e-5,NA,0.5136584980767641,NA,0.5136552064832519,NA,1.1779528702146391,NA,-1,1,NA,0.5,NA,NA,0.20292091369628906
India,LM,0.007972494631268836,0.9979777779338154,0.9970340743029292,912,TRUE,Relative error in the sum of squares is at most `ftol'.,2.655099763963078e-19,NA,0.021248637586390142,NA,0.22869571759635124,NA,0.6839540238919433,NA,1.2317190973312677,NA,0,-1,1,NA,NA,NA,11.447407007217407
India,NM,0.028115238804401144,0.9928685738986509,0.9895405750513546,287,TRUE,,0.014068001987701063,NA,0.0021155178185945614,NA,0.6154656785805572,NA,0.4947278015812374,NA,1.2141430801222062,NA,0,-1,1,NA,NA,NA,0.43511509895324707
India,Nelder-Mead,0.028115238804401144,0.9928685738986509,0.9895405750513546,287,TRUE,,0.014068001987701063,NA,0.0021155178185945614,NA,0.6154656785805572,NA,0.4947278015812374,NA,1.2141430801222062,NA,0,-1,1,NA,NA,NA,0.4580719470977783
India,BFGS,0.011504100516399307,0.9970819866313083,0.9957202470592522,643,TRUE,,6.811468909125626e-14,NA,0.015062088258641412,NA,0.3641375407320647,NA,0.6887360372944276,NA,1.1871047732786841,NA,0,0,1,1,NA,NA,1.5099060535430908
India,BFGS,0.011504100516399307,0.9970819866313083,0.9957202470592522,27,TRUE,,6.811468909125626e-14,NA,0.015062088258641412,NA,0.3641375407320647,NA,0.6887360372944276,NA,1.1871047732786841,NA,0,0,1,1,NA,NA,1.5099060535430908
India,PORT,0.00805317013769161,0.9979573146037246,0.997004061418796,163,FALSE,false convergence (8),4.247870322997499e-14,NA,0.015289377414012819,NA,0.40693115287752873,NA,0.6903271688674919,NA,1.1994295269727617,NA,-1,-1,NA,NA,NA,NA,3.9523420333862305
India,Newton,0.25198241466296983,0.9360846983548452,0.9062575575871064,2,TRUE,,0.9039919815087479,NA,4.281979513370632e-5,NA,0.48467407881988694,NA,0.5065493265578795,NA,1.0140873488331916,NA,1,1,0.5,0.5,NA,NA,0.2153611183166504
India,CG,0.016296977758008407,0.995866274038605,0.9939372019232873,272,TRUE,,7.722885586427896e-14,NA,0.014999999999812557,NA,0.5,NA,0.5,NA,1,NA,0,-1,1,NA,NA,NA,0.5662150382995605
India,CG,0.016296977758008407,0.995866274038605,0.9939372019232873,23,TRUE,,7.722885586427896e-14,NA,0.014999999999812557,NA,0.5,NA,0.5,NA,1,NA,0,-1,1,NA,NA,NA,0.5662150382995605
India,L-BFGS-B,0.02392866215024691,0.9939304984383811,0.9910980643762923,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9344208724500702,NA,2.2752710130795413e-5,NA,0.5328581544536157,NA,0.4671991947419682,NA,1.3615997281387535,NA,-1,-1,NA,NA,NA,NA,0.21635103225708008
India,L-BFGS-B,0.02392866215024691,0.9939304984383811,0.9910980643762923,17,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9344208724500702,NA,2.2752710130795413e-5,NA,0.5328581544536157,NA,0.4671991947419682,NA,1.3615997281387535,NA,-1,-1,NA,NA,NA,NA,0.21635103225708008
Japan,LM,0.0010606244147690462,0.9759783259776115,0.9647682114338302,15,TRUE,Relative error in the sum of squares is at most `ftol'.,1.2685031229555283e-12,NA,0.013622711659842433,NA,-3.212998223284552,NA,-0.17536897023983516,NA,0.488944169554904,NA,-1,-1,NA,NA,NA,NA,2.1691479682922363
Japan,NM,0.016078361930755434,0.635847370910577,0.4659094773355129,319,TRUE,,0.03441117005079095,NA,0.001675268286565572,NA,0.1553206878789274,NA,1.6972190579434874,NA,0.29401337168677716,NA,-1,-1,NA,NA,NA,NA,0.2832310199737549
Japan,Nelder-Mead,0.016078361930755434,0.635847370910577,0.4659094773355129,319,TRUE,,0.03441117005079095,NA,0.001675268286565572,NA,0.1553206878789274,NA,1.6972190579434874,NA,0.29401337168677716,NA,-1,-1,NA,NA,NA,NA,0.2943258285522461
Japan,BFGS,0.001389055142962429,0.9685398248628551,0.9538584097988541,710,TRUE,,6.662000389671588e-14,NA,0.015088236358001115,NA,0.5537019609927812,NA,0.3205787207062094,NA,1.0781547859649396,NA,-1,1,NA,0.5,NA,NA,1.766319990158081
Japan,BFGS,0.001389055142962429,0.9685398248628551,0.9538584097988541,29,TRUE,,6.662000389671588e-14,NA,0.015088236358001115,NA,0.5537019609927812,NA,0.3205787207062094,NA,1.0781547859649396,NA,-1,1,NA,0.5,NA,NA,1.766319990158081
Japan,PORT,0.001271201205113074,0.9712090533266262,0.9577732782123851,289,TRUE,relative convergence (4),1.876859303420936e-13,NA,0.014573091414722832,NA,1,NA,0.2280982943711835,NA,0.8819669699855847,NA,1,1,0.5,0.5,NA,NA,2.7029430866241455
Japan,Newton,0.1310833635328462,-1.9688566326563262,-3.3543230612292785,2,TRUE,,1.061734309112311,NA,-2.957498463094489e-5,NA,0.4681891103554109,NA,0.5740265416022715,NA,1.0075735551793543,NA,1,-1,0.5,NA,NA,NA,0.21816396713256836
Japan,CG,0.010545175557294596,0.7611663787681504,0.649710688859954,186,TRUE,,7.93963135821484e-14,NA,0.014999999999815295,NA,0.5,NA,0.5,NA,1,NA,-1,1,NA,0.5,NA,NA,0.6689438819885254
Japan,CG,0.010545175557294596,0.7611663787681504,0.649710688859954,16,TRUE,,7.93963135821484e-14,NA,0.014999999999815295,NA,0.5,NA,0.5,NA,1,NA,-1,1,NA,0.5,NA,NA,0.6689438819885254
Japan,L-BFGS-B,0.009438753556377816,0.7862253046868244,0.6864637802073424,539,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.8474082241983524e-5,NA,0.00541932361989747,NA,0.19927390653706092,NA,0.9999989937366166,NA,0.44783386504417266,NA,1,-1,0.5,NA,NA,NA,0.7514150142669678
Japan,L-BFGS-B,0.009438753556377816,0.7862253046868244,0.6864637802073424,539,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,1.8474082241983524e-5,NA,0.00541932361989747,NA,0.19927390653706092,NA,0.9999989937366166,NA,0.44783386504417266,NA,1,-1,0.5,NA,NA,NA,0.7514150142669678
Levant,LM,0.003075383940064968,0.9983745162219723,0.9976159571255593,1024,FALSE,Number of iterations has reached `maxiter' == 1024.,1.6337485759727196e-19,NA,0.021503044009438973,NA,0.5713107997643374,NA,0.6235175195899203,NA,0.5790976756705241,NA,1,1,0.5,0.5,NA,NA,10.760824918746948
Levant,NM,0.015302242705813688,0.9919120513826937,0.988137675361284,265,TRUE,,0.018538190057816536,NA,0.0019827896526397417,NA,0.5627847453790561,NA,0.4411070012595082,NA,1.1924904892404464,NA,1,0,0.5,1,NA,NA,0.27713894844055176
Levant,Nelder-Mead,0.015302242705813688,0.9919120513826937,0.988137675361284,265,TRUE,,0.018538190057816536,NA,0.0019827896526397417,NA,0.5627847453790561,NA,0.4411070012595082,NA,1.1924904892404464,NA,1,0,0.5,1,NA,NA,0.27434396743774414
Levant,BFGS,0.004334167002315166,0.9977091906926662,0.9966401463492437,728,TRUE,,8.222992038529978e-14,NA,0.014973487646590691,NA,0.49514515454114866,NA,0.5545787197722921,NA,0.8310307843092992,NA,0,1,1,0.5,NA,NA,1.6415190696716309
Levant,BFGS,0.004334167002315166,0.9977091906926662,0.9966401463492437,29,TRUE,,8.222992038529978e-14,NA,0.014973487646590691,NA,0.49514515454114866,NA,0.5545787197722921,NA,0.8310307843092992,NA,0,1,1,0.5,NA,NA,1.6415190696716309
Levant,PORT,0.0033711677551435423,0.9982181806870982,0.9973866650077441,662,FALSE,false convergence (8),9.271509760249061e-16,NA,0.017205962116235117,NA,0.40883190651395374,NA,0.652917180816154,NA,0.7707964441421737,NA,1,0,0.5,1,NA,NA,4.178436994552612
Levant,Newton,0.04310696186886541,0.9772159611276361,0.9665834096538662,3,TRUE,,0.9896182250160486,NA,5.476187759462043e-6,NA,0.5038075031585192,NA,0.573588817102633,NA,1.0759407467539064,NA,1,1,0.5,0.5,NA,NA,0.19491004943847656
Levant,CG,0.024451382869365705,0.9870763042992167,0.9810452463055178,228,TRUE,,7.771513971769647e-14,NA,0.014999999999813652,NA,0.5,NA,0.5,NA,1,NA,-1,-1,NA,NA,NA,NA,0.6589930057525635
Levant,CG,0.024451382869365705,0.9870763042992167,0.9810452463055178,19,TRUE,,7.771513971769647e-14,NA,0.014999999999813652,NA,0.5,NA,0.5,NA,1,NA,-1,-1,NA,NA,NA,NA,0.6589930057525635
Levant,L-BFGS-B,0.013525962842661155,0.9928508980955122,0.9895146505400846,20,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9122655319895995,NA,4.267550184862557e-5,NA,0.5440085545714662,NA,0.5439492183392729,NA,1.2569318169131194,NA,-1,1,NA,0.5,NA,NA,0.23232603073120117
Levant,L-BFGS-B,0.013525962842661155,0.9928508980955122,0.9895146505400846,20,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9122655319895995,NA,4.267550184862557e-5,NA,0.5440085545714662,NA,0.5439492183392729,NA,1.2569318169131194,NA,-1,1,NA,0.5,NA,NA,0.23232603073120117
Mexico,LM,0.005762696604058145,0.9781143466815739,0.9679010417996418,784,TRUE,Relative error in the sum of squares is at most `ftol'.,1.151235761704643e-14,NA,0.015960447107419867,NA,5.707666406020898,NA,37989.70126548365,NA,1.4093356102297803e-6,NA,-1,0,NA,1,NA,NA,4.836889028549194
Mexico,NM,0.01960196964848255,0.9255553534116397,0.8908145183370716,251,TRUE,,0.017787229966892915,NA,0.002003430421845235,NA,0.5016408366033017,NA,0.8986502236397381,NA,0.6437711971797966,NA,0,1,1,0.5,NA,NA,0.2869429588317871
Mexico,Nelder-Mead,0.01960196964848255,0.9255553534116397,0.8908145183370716,251,TRUE,,0.017787229966892915,NA,0.002003430421845235,NA,0.5016408366033017,NA,0.8986502236397381,NA,0.6437711971797966,NA,0,1,1,0.5,NA,NA,0.2969799041748047
Mexico,BFGS,0.013998672453122741,0.9468356373279291,0.922025601414296,707,TRUE,,1.2728767353669743e-13,NA,0.014762012753331938,NA,0.5267756959806944,NA,-0.0031327079749434578,NA,0.17901380987034418,NA,1,0,0.5,1,NA,NA,1.74114990234375
Mexico,BFGS,0.013998672453122741,0.9468356373279291,0.922025601414296,29,TRUE,,1.2728767353669743e-13,NA,0.014762012753331938,NA,0.5267756959806944,NA,-0.0031327079749434578,NA,0.17901380987034418,NA,1,0,0.5,1,NA,NA,1.74114990234375
Mexico,PORT,0.008097168016948665,0.9692484570582461,0.954897737018761,640,TRUE,relative convergence (4),4.121719991201326e-10,NA,0.010744278017248655,NA,1,NA,1,NA,0.2691345289435383,NA,0,0,1,1,NA,NA,4.79069185256958
Mexico,Newton,0.05943843895717858,0.7742638285192192,0.6689202818281881,2,TRUE,,1.010989231381283,NA,-5.626483464451885e-6,NA,0.5088992244353325,NA,0.4570971289677678,NA,0.9036432372981265,NA,-1,-1,NA,NA,NA,NA,0.22767186164855957
Mexico,CG,0.22124628638832014,0.15974762258473274,-0.23237015354239188,220,TRUE,,7.940351837340932e-14,NA,0.014999999999815194,NA,0.5,NA,0.5,NA,1,NA,1,-1,0.5,NA,NA,NA,0.7362279891967773
Mexico,CG,0.22124628638832014,0.15974762258473274,-0.23237015354239188,17,TRUE,,7.940351837340932e-14,NA,0.014999999999815194,NA,0.5,NA,0.5,NA,1,NA,1,-1,0.5,NA,NA,NA,0.7362279891967773
Mexico,L-BFGS-B,0.05884430522372046,0.7765202382885872,0.6722296828232612,9,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9901492330797665,NA,5.091362579204088e-6,NA,0.5009667284444657,NA,0.5044491488349245,NA,1.0043889135372386,NA,-1,-1,NA,NA,NA,NA,0.10215902328491211
Mexico,L-BFGS-B,0.05884430522372046,0.7765202382885872,0.6722296828232612,9,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9901492330797665,NA,5.091362579204088e-6,NA,0.5009667284444657,NA,0.5044491488349245,NA,1.0043889135372386,NA,-1,-1,NA,NA,NA,NA,0.10215902328491211
Middle Africa,LM,0.04240638198482277,0.9795252054093324,0.9699703012670209,1010,TRUE,Relative error in the sum of squares is at most `ftol'.,1.6858322599794557e-7,NA,0.0077525305929667075,NA,5430.167823806675,NA,6.954020296312795e-5,NA,0.7800282381631928,NA,-1,-1,NA,NA,NA,NA,11.152384042739868
Middle Africa,NM,0.04676382572482499,0.9774213294986523,0.9668846165980235,139,TRUE,,0.017648637614784454,NA,0.002006283582408716,NA,0.5379976411497178,NA,0.5304995031138391,NA,1.0149334536782968,NA,-1,0,NA,1,NA,NA,0.3247261047363281
Middle Africa,Nelder-Mead,0.04676382572482499,0.9774213294986523,0.9668846165980235,139,TRUE,,0.017648637614784454,NA,0.002006283582408716,NA,0.5379976411497178,NA,0.5304995031138391,NA,1.0149334536782968,NA,-1,0,NA,1,NA,NA,0.3427760601043701
Middle Africa,BFGS,0.049874597009064846,0.9759193762528887,0.9646817518375701,490,TRUE,,6.302420839430262e-14,NA,0.01511313583517125,NA,0.9579887188275871,NA,0.6694650901307636,NA,0.4785521290841926,NA,0,-1,1,NA,NA,NA,1.2548120021820068
Middle Africa,BFGS,0.049874597009064846,0.9759193762528887,0.9646817518375701,23,TRUE,,6.302420839430262e-14,NA,0.01511313583517125,NA,0.9579887188275871,NA,0.6694650901307636,NA,0.4785521290841926,NA,0,-1,1,NA,NA,NA,1.2548120021820068
Middle Africa,PORT,0.046778724426276064,0.9774141360565904,0.9668740662163327,286,FALSE,false convergence (8),1.8256963202602475e-12,NA,0.013437260328136937,NA,1,NA,0.5352992189745631,NA,0.5730874777358576,NA,0,-1,1,NA,NA,NA,3.5543129444122314
Middle Africa,Newton,0.059109572523682034,0.9714605137453727,0.9581420868265466,2,TRUE,,1.037261723341767,NA,-1.755954719089667e-5,NA,0.4256003608825984,NA,0.4654726195237646,NA,1.0879817108510146,NA,0,-1,1,NA,NA,NA,0.21816086769104004
Middle Africa,CG,0.15608882620069228,0.9246366583335972,0.8894670988892759,181,TRUE,,7.858471665823761e-14,NA,0.014999999999814325,NA,0.5,NA,0.5,NA,1,NA,-1,-1,NA,NA,NA,NA,0.6528110504150391
Middle Africa,CG,0.15608882620069228,0.9246366583335972,0.8894670988892759,16,TRUE,,7.858471665823761e-14,NA,0.014999999999814325,NA,0.5,NA,0.5,NA,1,NA,-1,-1,NA,NA,NA,NA,0.6528110504150391
Middle Africa,L-BFGS-B,0.04644838338459589,0.977573632449743,0.9671079942596231,18,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9720730462190026,NA,1.3638505506748007e-5,NA,0.5140019746320964,NA,0.5139918397431215,NA,1.1009205879647952,NA,-1,0,NA,1,NA,NA,0.24042797088623047
Middle Africa,L-BFGS-B,0.04644838338459589,0.977573632449743,0.9671079942596231,18,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.9720730462190026,NA,1.3638505506748007e-5,NA,0.5140019746320964,NA,0.5139918397431215,NA,1.1009205879647952,NA,-1,0,NA,1,NA,NA,0.24042797088623047
Non-EU Europe,LM,0.004121590313683025,0.990022787971828,0.9853667556920144,272,TRUE,Relative error in the sum of squares is at most `ftol'.,2.773198590656367e-14,NA,0.015531697632809132,NA,2.5213686108683038,NA,0.06083166310498061,NA,0.7746896563942919,NA,-1,0,NA,1,NA,NA,4.4454920291900635
Non-EU Europe,NM,0.018099653172312175,0.9561858254720237,0.9357392106923014,391,TRUE,,0.004180732128326106,NA,0.0027346894485030856,NA,1.292669538232816,NA,0.4795289081297035,NA,0.8081632944929162,NA,-1,1,NA,0.5,NA,NA,0.6034350395202637
Non-EU Europe,Nelder-Mead,0.018099653172312175,0.9561858254720237,0.9357392106923014,391,TRUE,,0.004180732128326106,NA,0.0027346894485030856,NA,1.292669538232816,NA,0.4795289081297035,NA,0.8081632944929162,NA,-1,1,NA,0.5,NA,NA,0.5981101989746094
Non-EU Europe,BFGS,0.02359963138608702,0.9428719236494859,0.9162121546859127,763,TRUE,,1.321024723575044e-13,NA,0.014746024953139803,NA,0.8549566984464926,NA,0.36646334932054464,NA,1.1109297824965931,NA,-1,-1,NA,NA,NA,NA,1.5290160179138184
Non-EU Europe,BFGS,0.02359963138608702,0.9428719236494859,0.9162121546859127,31,TRUE,,1.321024723575044e-13,NA,0.014746024953139803,NA,0.8549566984464926,NA,0.36646334932054464,NA,1.1109297824965931,NA,-1,-1,NA,NA,NA,NA,1.5290160179138184
Non-EU Europe,PORT,0.011761006857918968,0.9715299071097283,0.9582438637609348,493,FALSE,false convergence (8),1.0089706360107237e-11,NA,0.01259482553634392,NA,1,NA,0.357190407279946,NA,0.943126017133446,NA,-1,1,NA,0.5,NA,NA,4.499401092529297
Non-EU Europe,Newton,0.3311238056853939,0.19844230855985956,-0.17561794744553927,3,TRUE,,1.0247726602655385,NA,-1.2570193019996492e-5,NA,0.5435165983731227,NA,0.43513911413346923,NA,0.9873374848054978,NA,-1,1,NA,0.5,NA,NA,0.23026514053344727
Non-EU Europe,CG,0.03482675945095561,0.9156942013031555,0.8763514952446281,269,TRUE,,7.927763873316194e-14,NA,0.014999999999814996,NA,0.5,NA,0.5,NA,1,NA,-1,1,NA,0.5,NA,NA,0.7068769931793213
Non-EU Europe,CG,0.03482675945095561,0.9156942013031555,0.8763514952446281,18,TRUE,,7.927763873316194e-14,NA,0.014999999999814996,NA,0.5,NA,0.5,NA,1,NA,-1,1,NA,0.5,NA,NA,0.7068769931793213
Non-EU Europe,L-BFGS-B,0.029405852816461065,0.9288166930504878,0.8955978164740487,28,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.4181948906402545,NA,4.332490856496203e-4,NA,0.7970218399159301,NA,0.7961705054204026,NA,1.1135304815962044,NA,-1,-1,NA,NA,NA,NA,0.31513500213623047
Non-EU Europe,L-BFGS-B,0.029405852816461065,0.9288166930504878,0.8955978164740487,28,TRUE,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH,0.4181948906402545,NA,4.332490856496203e-4,NA,0.7970218399159301,NA,0.7961705054204026,NA,1.1135304815962044,NA,-1,-1,NA,NA,NA,NA,0.31513500213623047
Northern Africa,LM,0.0052048026658650616,0.9953523042929435,0.9931833796296505,858,TRUE,Relative error in the sum of squares is at most `ftol'.,1.2840427933033507e-20,NA,0.022776623059181555,NA,17.72296023832564,NA,0.11021100025769748,NA,0.07402169945812986,NA,-1,-1,NA,NA,NA,NA,6.112680912017822
Northern Africa,NM,0.027775186994347535,0.9751977883421018,0.9636234229017493,265,TRUE,,0.02467733073687682,NA,0.0018398730787284221,NA,0.4043776652969764,NA,0.5672365494445915,NA,0.9696112476843679,NA,-1,1,NA,0.5,NA,NA,0.306704044342041
Northern Africa,Nelder-Mead,0.027775186994347535,0.9751977883421018,0.9636234229017493,265,TRUE,,0.02467733073687682,NA,0.0018398730787284221,NA,0.4043776652969764,NA,0.5672365494445915,NA,0.9696112476843679,NA,-1,1,NA,0.5,NA,NA,0.2939119338989258
Northern Africa,BFGS,0.008203953658022895,0.992674173711261,0.9892554547765161,530,TRUE,,8.473171922215247e-14,NA,0.014963962163554471,NA,0.26619709686338,NA,0.7113811329306512,NA,0.6281395294689667,NA,1,1,0.5,0.5,NA,NA,1.6219050884246826
Northern Africa,BFGS,0.008203953658022895,0.992674173711261,0.9892554547765161,24,TRUE,,8.473171922215247e-14,NA,0.014963962163554471,NA,0.26619709686338,NA,0.7113811329306512,NA,0.6281395294689667,NA,1,1,0.5,0.5,NA,NA,1.6219050884246826
Northern Africa,PORT,0.0074502315650026634,0.9933472195808037,0.9902425887185121,282,FALSE,false convergence (8),7.810850536459567e-15,NA,0.016148250315859758,NA,0.1911343447486068,NA,0.8728995935561119,NA,0.6670384920797863,NA,1,0,0.5,1,NA,NA,2.407287836074829
Northern Africa,Newton,0.03713127995497668,0.9668431443950566,0.9513699451127496,2,TRUE,,0.9707194406834706,NA,1.5115805186266481e-5,NA,0.4521533160052564,NA,0.5688909672930006,NA,1.0576613100284198,NA,-1,1,NA,0.5,NA,NA,0.2059321403503418
Northern Africa,CG,0.25181056281349573,0.775142508388442,0.6702090123030482,280,TRUE,,7.953812397335414e-14,NA,0.014999999999815182,NA,0.5,NA,0.5,NA,1,NA,-1,1,NA,0.5,NA,NA,0.7373690605163574
Northern Africa,CG,0.25181056281349573,0.775142508388442,0.6702090123030482,24,TRUE,,7.953812397335414e-14,NA,0.014999999999815182,NA,0.5,NA,0.5,NA,1,NA,-1,1,NA,0.5,NA,NA,0.7373690605163574
