rho1,rho,rss,convergence,r,method
-1,0,0.040134255506694645,TRUE,Central Asia Extended,BFGS
0,0,0.17555996706017415,TRUE,Central Asia Extended,BFGS
1,0,0.09703471985128947,TRUE,Central Asia Extended,BFGS
-1,1,0.2684832190484649,TRUE,Central Asia Extended,BFGS
0,1,0.13883720209989214,TRUE,Central Asia Extended,BFGS
1,1,0.06154151763246523,TRUE,Central Asia Extended,BFGS
-1,-1,0.05094749579257886,FALSE,Central Asia Extended,PORT
0,-1,0.04955968859925306,FALSE,Central Asia Extended,PORT
1,-1,0.0449486365927073,FALSE,Central Asia Extended,PORT
-1,0,0.04890068820626251,FALSE,Central Asia Extended,PORT
0,0,0.055119631539392165,FALSE,Central Asia Extended,PORT
1,0,0.09221064434316749,FALSE,Central Asia Extended,PORT
-1,1,0.028220073229455543,FALSE,Central Asia Extended,PORT
0,1,0.028156827566476042,FALSE,Central Asia Extended,PORT
1,1,0.013269415713217804,FALSE,Central Asia Extended,PORT
-1,-1,1.217276244601401,TRUE,Central Asia Extended,Newton
0,-1,1.0563150646393482,TRUE,Central Asia Extended,Newton
1,-1,0.9122348867653132,TRUE,Central Asia Extended,Newton
-1,0,1.192756150981962,TRUE,Central Asia Extended,Newton
0,0,0.9911213422883615,TRUE,Central Asia Extended,Newton
1,0,0.7990815295343531,TRUE,Central Asia Extended,Newton
-1,1,1.168956290599211,TRUE,Central Asia Extended,Newton
0,1,0.9287308659657049,TRUE,Central Asia Extended,Newton
1,1,0.6964756985377821,TRUE,Central Asia Extended,Newton
-1,-1,0.31757625629228325,TRUE,Central Asia Extended,CG
0,-1,0.22103731531433812,TRUE,Central Asia Extended,CG
1,-1,0.1513304486714717,TRUE,Central Asia Extended,CG
-1,0,0.29291465693131435,TRUE,Central Asia Extended,CG
0,0,0.17762710390503927,TRUE,Central Asia Extended,CG
1,0,0.09695315864750947,TRUE,Central Asia Extended,CG
-1,1,0.2692658681397754,TRUE,Central Asia Extended,CG
0,1,0.14107284761010297,TRUE,Central Asia Extended,CG
1,1,0.06140589037170428,TRUE,Central Asia Extended,CG
-1,-1,0.1482172209703085,TRUE,Central Asia Extended,L-BFGS-B
0,-1,0.08617283768163372,TRUE,Central Asia Extended,L-BFGS-B
1,-1,0.06281447617613346,TRUE,Central Asia Extended,L-BFGS-B
-1,0,0.11727535908423646,TRUE,Central Asia Extended,L-BFGS-B
0,0,0.0687474557956835,TRUE,Central Asia Extended,L-BFGS-B
1,0,0.0650381561210545,TRUE,Central Asia Extended,L-BFGS-B
-1,1,0.09403624320856391,TRUE,Central Asia Extended,L-BFGS-B
0,1,0.06086333997264733,TRUE,Central Asia Extended,L-BFGS-B
1,1,0.07696732825106481,TRUE,Central Asia Extended,L-BFGS-B
-1,-1,0.004247668992939827,TRUE,Chile,LM
0,-1,0.004087886332904967,TRUE,Chile,LM
1,-1,0.004275359984465591,TRUE,Chile,LM
-1,0,0.0043141160478535,TRUE,Chile,LM
0,0,0.004090547198309041,TRUE,Chile,LM
1,0,0.004280141631858844,TRUE,Chile,LM
-1,1,0.004371993797069413,TRUE,Chile,LM
0,1,0.0040924552328685075,TRUE,Chile,LM
1,1,0.004281678652899385,TRUE,Chile,LM
-1,-1,0.018483238094063197,TRUE,Chile,NM
0,-1,0.015824507503212987,TRUE,Chile,NM
1,-1,0.015607463333282,TRUE,Chile,NM
-1,0,0.016685911549980604,TRUE,Chile,NM
0,0,0.016057457262283976,TRUE,Chile,NM
1,0,0.01632133625816149,TRUE,Chile,NM
-1,1,0.01604733868736013,TRUE,Chile,NM
0,1,0.015731356661032207,TRUE,Chile,NM
1,1,0.01799512437344117,TRUE,Chile,NM
-1,-1,0.018483238094063197,TRUE,Chile,Nelder-Mead
0,-1,0.015824507503212987,TRUE,Chile,Nelder-Mead
1,-1,0.015607463333282,TRUE,Chile,Nelder-Mead
-1,0,0.016685911549980604,TRUE,Chile,Nelder-Mead
0,0,0.016057457262283976,TRUE,Chile,Nelder-Mead
1,0,0.01632133625816149,TRUE,Chile,Nelder-Mead
-1,1,0.01604733868736013,TRUE,Chile,Nelder-Mead
0,1,0.015731356661032207,TRUE,Chile,Nelder-Mead
1,1,0.01799512437344117,TRUE,Chile,Nelder-Mead
-1,-1,0.09321877944194909,TRUE,Chile,BFGS
0,-1,0.005541500704911674,TRUE,Chile,BFGS
1,-1,0.006833316032665918,TRUE,Chile,BFGS
-1,0,0.005326997447236606,TRUE,Chile,BFGS
0,0,0.00475449945142299,TRUE,Chile,BFGS
1,0,0.004718072876414458,TRUE,Chile,BFGS
-1,1,0.10133945912532563,TRUE,Chile,BFGS
0,1,0.006041222008105623,TRUE,Chile,BFGS
1,1,0.0096839468415386,TRUE,Chile,BFGS
-1,-1,0.004491891736965779,FALSE,Chile,PORT
0,-1,0.004153402689695619,FALSE,Chile,PORT
1,-1,0.004275549998320579,FALSE,Chile,PORT
-1,0,0.004505632019856844,FALSE,Chile,PORT
0,0,0.0041647808853142515,FALSE,Chile,PORT
1,0,0.004283292431262968,FALSE,Chile,PORT
-1,1,0.00449281647485856,FALSE,Chile,PORT
0,1,0.004146844510686823,FALSE,Chile,PORT
1,1,0.004281736958282443,TRUE,Chile,PORT
-1,-1,0.06715284538780966,TRUE,Chile,Newton
0,-1,0.05978232699479739,TRUE,Chile,Newton
1,-1,0.053301453511443296,TRUE,Chile,Newton
-1,0,0.06405300759533486,TRUE,Chile,Newton
0,0,0.0560030921536338,TRUE,Chile,Newton
1,0,0.048983028923369185,TRUE,Chile,Newton
-1,1,0.061051424894602316,TRUE,Chile,Newton
0,1,0.05243453878677387,TRUE,Chile,Newton
1,1,0.045063046090328907,TRUE,Chile,Newton
-1,-1,0.09256724070130952,TRUE,Chile,CG
0,-1,0.10284892056446848,TRUE,Chile,CG
1,-1,0.11366469744143456,TRUE,Chile,CG
-1,0,0.09659075471071521,TRUE,Chile,CG
0,0,0.10882893223634421,TRUE,Chile,CG
1,0,0.1228222575733938,TRUE,Chile,CG
-1,1,0.100891950010628,TRUE,Chile,CG
0,1,0.11555253783709504,TRUE,Chile,CG
1,1,0.1321422687766532,TRUE,Chile,CG
-1,-1,0.01908184077699884,TRUE,Chile,L-BFGS-B
0,-1,0.01895029989029574,TRUE,Chile,L-BFGS-B
1,-1,0.016211801580892044,TRUE,Chile,L-BFGS-B
-1,0,0.0189413558051098,TRUE,Chile,L-BFGS-B
0,0,0.019111174133181863,TRUE,Chile,L-BFGS-B
1,0,0.019961352537037524,TRUE,Chile,L-BFGS-B
-1,1,0.01893608674112808,TRUE,Chile,L-BFGS-B
0,1,0.019454204297944384,TRUE,Chile,L-BFGS-B
1,1,0.020770922837222122,TRUE,Chile,L-BFGS-B
-1,-1,0.07454947800381312,FALSE,China,LM
0,-1,4.398045855457402,TRUE,China,LM
1,-1,0.01886170941677302,FALSE,China,LM
-1,0,0.07745920660699067,TRUE,China,LM
0,0,0.021745000073620558,FALSE,China,LM
1,0,0.020770579148747508,FALSE,China,LM
-1,1,0.017630784481063644,FALSE,China,LM
0,1,0.02206305921618461,FALSE,China,LM
1,1,0.02143420707410724,FALSE,China,LM
-1,-1,0.16750303320753981,TRUE,China,NM
0,-1,0.1497655619187521,TRUE,China,NM
1,-1,0.1738926242136397,TRUE,China,NM
-1,0,0.17413859870596193,TRUE,China,NM
0,0,0.16831515038709233,TRUE,China,NM
1,0,0.16770906530283533,TRUE,China,NM
-1,1,0.16566205644923324,TRUE,China,NM
0,1,0.16355772302132587,TRUE,China,NM
1,1,0.06883778651322524,TRUE,China,NM
-1,-1,0.16750303320753981,TRUE,China,Nelder-Mead
0,-1,0.1497655619187521,TRUE,China,Nelder-Mead
1,-1,0.1738926242136397,TRUE,China,Nelder-Mead
-1,0,0.17413859870596193,TRUE,China,Nelder-Mead
0,0,0.16831515038709233,TRUE,China,Nelder-Mead
1,0,0.16770906530283533,TRUE,China,Nelder-Mead
-1,1,0.16566205644923324,TRUE,China,Nelder-Mead
0,1,0.16355772302132587,TRUE,China,Nelder-Mead
1,1,0.06883778651322524,TRUE,China,Nelder-Mead
-1,-1,0.09998002481002571,TRUE,China,BFGS
0,-1,1.8999736823066327,TRUE,China,BFGS
1,-1,0.09908465270658662,TRUE,China,BFGS
-1,0,2.78462870715619,TRUE,China,BFGS
0,0,0.09765410717740941,TRUE,China,BFGS
1,0,1.4942372008203404,TRUE,China,BFGS
-1,1,2.344663761456082,TRUE,China,BFGS
0,1,2.302253054890067,TRUE,China,BFGS
1,1,0.09145581602902564,TRUE,China,BFGS
-1,-1,0.34486458911568313,FALSE,China,PORT
0,-1,0.055427703067393516,FALSE,China,PORT
1,-1,0.09470386762056418,FALSE,China,PORT
-1,0,0.09786678821108226,FALSE,China,PORT
0,0,0.09395315831808149,FALSE,China,PORT
1,0,0.09811187005949734,FALSE,China,PORT
-1,1,0.0915179940315379,FALSE,China,PORT
0,1,0.08866710168539779,FALSE,China,PORT
1,1,0.07226790283211836,FALSE,China,PORT
-1,-1,4.741634311991625,TRUE,China,Newton
0,-1,2.9127923603277996,TRUE,China,Newton
1,-1,1.8969169035829105,TRUE,China,Newton
-1,0,4.028163427853101,TRUE,China,Newton
0,0,3.222357012146773,TRUE,China,Newton
1,0,2.5799313704061895,TRUE,China,Newton
-1,1,3.7176664498596335,TRUE,China,Newton
0,1,3.6440217580826,TRUE,China,Newton
1,1,3.384187509980928,TRUE,China,Newton
-1,-1,3.575591509164546,TRUE,China,CG
0,-1,1.90003652079487,TRUE,China,CG
1,-1,1.0084427370771698,TRUE,China,CG
-1,0,2.780464148483616,TRUE,China,CG
0,0,2.0511943401816914,TRUE,China,CG
1,0,1.493567982047153,TRUE,China,CG
-1,1,2.346353355376841,TRUE,China,CG
0,1,2.29848835335176,TRUE,China,CG
1,1,2.08845159146219,TRUE,China,CG
-1,-1,0.18865058216961286,TRUE,China,L-BFGS-B
0,-1,0.18842700950636843,TRUE,China,L-BFGS-B
1,-1,0.18866342221042337,TRUE,China,L-BFGS-B
-1,0,0.18865647352257928,TRUE,China,L-BFGS-B
0,0,0.18866023802966775,TRUE,China,L-BFGS-B
1,0,0.18866168806069605,TRUE,China,L-BFGS-B
-1,1,0.18865956952705334,TRUE,China,L-BFGS-B
0,1,0.1886585494343655,TRUE,China,L-BFGS-B
1,1,0.18866450569456403,TRUE,China,L-BFGS-B
-1,-1,0.001578513838594343,TRUE,Eastern Africa,LM
0,-1,0.0015813107305785866,TRUE,Eastern Africa,LM
1,-1,0.0015905191430099698,TRUE,Eastern Africa,LM
-1,0,0.0015717190634097487,TRUE,Eastern Africa,LM
0,0,0.0015751800020994025,TRUE,Eastern Africa,LM
1,0,0.0015849793615502728,TRUE,Eastern Africa,LM
-1,1,0.001565587259570529,TRUE,Eastern Africa,LM
0,1,0.0015697313689361924,TRUE,Eastern Africa,LM
1,1,0.0015801469055092773,TRUE,Eastern Africa,LM
-1,-1,0.06479906098389407,TRUE,Eastern Africa,NM
0,-1,0.06517199092673025,TRUE,Eastern Africa,NM
1,-1,0.06569030744790062,TRUE,Eastern Africa,NM
-1,0,0.019097810119451514,TRUE,Eastern Africa,NM
0,0,0.06557401603345489,TRUE,Eastern Africa,NM
1,0,0.06588886550366874,TRUE,Eastern Africa,NM
-1,1,0.06870758319324553,TRUE,Eastern Africa,NM
0,1,0.06902129390832101,TRUE,Eastern Africa,NM
1,1,0.06735349018046662,TRUE,Eastern Africa,NM
-1,-1,0.06479906098389407,TRUE,Eastern Africa,Nelder-Mead
0,-1,0.06517199092673025,TRUE,Eastern Africa,Nelder-Mead
1,-1,0.06569030744790062,TRUE,Eastern Africa,Nelder-Mead
-1,0,0.019097810119451514,TRUE,Eastern Africa,Nelder-Mead
0,0,0.06557401603345489,TRUE,Eastern Africa,Nelder-Mead
1,0,0.06588886550366874,TRUE,Eastern Africa,Nelder-Mead
-1,1,0.06870758319324553,TRUE,Eastern Africa,Nelder-Mead
0,1,0.06902129390832101,TRUE,Eastern Africa,Nelder-Mead
1,1,0.06735349018046662,TRUE,Eastern Africa,Nelder-Mead
-1,-1,0.007739623314958673,TRUE,Eastern Africa,BFGS
0,-1,0.00738421567738322,TRUE,Eastern Africa,BFGS
1,-1,0.008622256612523985,TRUE,Eastern Africa,BFGS
-1,0,0.024219858401572585,TRUE,Eastern Africa,BFGS
0,0,0.007355724753039758,TRUE,Eastern Africa,BFGS
1,0,0.023757225678770873,TRUE,Eastern Africa,BFGS
-1,1,0.02366853515327464,TRUE,Eastern Africa,BFGS
0,1,0.023494273222882237,TRUE,Eastern Africa,BFGS
1,1,0.006957207056693512,TRUE,Eastern Africa,BFGS
-1,-1,0.005436908064009479,FALSE,Eastern Africa,PORT
0,-1,0.0043200569787267,FALSE,Eastern Africa,PORT
1,-1,0.0015905191430139296,TRUE,Eastern Africa,PORT
-1,0,0.0015717190634101264,TRUE,Eastern Africa,PORT
0,0,0.005163411479552612,FALSE,Eastern Africa,PORT
1,0,0.004568360539981465,FALSE,Eastern Africa,PORT
-1,1,0.004242777298574063,FALSE,Eastern Africa,PORT
0,1,0.0015697313639995445,TRUE,Eastern Africa,PORT
1,1,0.005838827584407391,FALSE,Eastern Africa,PORT
-1,-1,0.10617179349151794,TRUE,Eastern Africa,Newton
0,-1,0.10667998788999494,TRUE,Eastern Africa,Newton
1,-1,0.10718225186921201,TRUE,Eastern Africa,Newton
-1,0,0.10658231270332297,TRUE,Eastern Africa,Newton
0,0,0.10705150429268878,TRUE,Eastern Africa,Newton
1,0,0.10751507256877005,TRUE,Eastern Africa,Newton
-1,1,0.10703105570643633,TRUE,Eastern Africa,Newton
0,1,0.1074601997748679,TRUE,Eastern Africa,Newton
1,1,0.10788409220636647,TRUE,Eastern Africa,Newton
-1,-1,0.024348209467027232,TRUE,Eastern Africa,CG
0,-1,0.025557735640745993,TRUE,Eastern Africa,CG
1,-1,0.023965172412139066,TRUE,Eastern Africa,CG
-1,0,0.023974589877631798,TRUE,Eastern Africa,CG
0,0,0.03062970882216142,TRUE,Eastern Africa,CG
1,0,0.026633761772559154,TRUE,Eastern Africa,CG
-1,1,0.0236421341512273,TRUE,Eastern Africa,CG
0,1,0.023472307543435104,TRUE,Eastern Africa,CG
1,1,0.023307259577516063,TRUE,Eastern Africa,CG
-1,-1,0.005554721151886432,TRUE,Eastern Africa,L-BFGS-B
0,-1,0.006348693212194338,TRUE,Eastern Africa,L-BFGS-B
1,-1,0.00517650519043689,TRUE,Eastern Africa,L-BFGS-B
-1,0,0.0022902935261202885,TRUE,Eastern Africa,L-BFGS-B
0,0,0.006565963238461846,TRUE,Eastern Africa,L-BFGS-B
1,0,0.0024934965247434895,TRUE,Eastern Africa,L-BFGS-B
-1,1,0.005896996217702708,TRUE,Eastern Africa,L-BFGS-B
0,1,0.027740478832027717,TRUE,Eastern Africa,L-BFGS-B
1,1,0.02773612072670461,TRUE,Eastern Africa,L-BFGS-B
-1,-1,0.0046997594541320475,FALSE,EU27,LM
0,-1,0.00496603559082984,FALSE,EU27,LM
1,-1,0.004620651919567764,FALSE,EU27,LM
-1,0,0.004896849089824272,FALSE,EU27,LM
0,0,0.0053045017139204355,FALSE,EU27,LM
1,0,0.00476881255490198,FALSE,EU27,LM
-1,1,0.004949063819420532,FALSE,EU27,LM
0,1,0.006956480789527287,FALSE,EU27,LM
1,1,0.008725847679541321,FALSE,EU27,LM
-1,-1,0.04849700549053974,TRUE,EU27,NM
0,-1,0.02484120818084277,TRUE,EU27,NM
1,-1,0.017389781577318856,TRUE,EU27,NM
-1,0,0.03599299998927822,TRUE,EU27,NM
0,0,0.016588291456942083,TRUE,EU27,NM
1,0,0.02654460191288605,TRUE,EU27,NM
-1,1,0.01371631078878201,TRUE,EU27,NM
0,1,0.02070236178393909,TRUE,EU27,NM
1,1,0.06574546760457398,TRUE,EU27,NM
-1,-1,0.04849700549053974,TRUE,EU27,Nelder-Mead
0,-1,0.02484120818084277,TRUE,EU27,Nelder-Mead
1,-1,0.017389781577318856,TRUE,EU27,Nelder-Mead
-1,0,0.03599299998927822,TRUE,EU27,Nelder-Mead
0,0,0.016588291456942083,TRUE,EU27,Nelder-Mead
1,0,0.02654460191288605,TRUE,EU27,Nelder-Mead
-1,1,0.01371631078878201,TRUE,EU27,Nelder-Mead
0,1,0.02070236178393909,TRUE,EU27,Nelder-Mead
1,1,0.06574546760457398,TRUE,EU27,Nelder-Mead
-1,-1,0.020964149063895817,TRUE,EU27,BFGS
0,-1,0.011703149285753528,TRUE,EU27,BFGS
1,-1,0.06679899014974823,TRUE,EU27,BFGS
-1,0,0.02588007521564461,TRUE,EU27,BFGS
0,0,0.061256890662712636,TRUE,EU27,BFGS
1,0,0.1240724568714288,TRUE,EU27,BFGS
-1,1,0.005784111342132864,TRUE,EU27,BFGS
0,1,0.0947793338000266,TRUE,EU27,BFGS
1,1,0.012969745174130862,TRUE,EU27,BFGS
-1,-1,0.005372354803294869,FALSE,EU27,PORT
0,-1,0.005190598369030276,FALSE,EU27,PORT
1,-1,0.005879652397651075,FALSE,EU27,PORT
-1,0,0.005407675672544552,FALSE,EU27,PORT
0,0,0.005813494575721005,FALSE,EU27,PORT
1,0,0.006018630692548471,FALSE,EU27,PORT
-1,1,0.005382942758194207,FALSE,EU27,PORT
0,1,0.006937808663015688,FALSE,EU27,PORT
1,1,0.008946906166044823,FALSE,EU27,PORT
-1,-1,0.28144300082115536,TRUE,EU27,Newton
0,-1,0.22846600156551577,TRUE,EU27,Newton
1,-1,0.19036645119529655,TRUE,EU27,Newton
-1,0,0.25162594378159303,TRUE,EU27,Newton
0,0,0.18222423379872352,TRUE,EU27,Newton
1,0,0.1329031933772686,TRUE,EU27,Newton
-1,1,0.2234872746994396,TRUE,EU27,Newton
0,1,0.14328223368780177,TRUE,EU27,Newton
1,1,0.09441431809840604,TRUE,EU27,Newton
-1,-1,0.02957414840877508,TRUE,EU27,CG
0,-1,0.03726877483877418,TRUE,EU27,CG
1,-1,0.06443667442639547,TRUE,EU27,CG
-1,0,0.025903538596610837,TRUE,EU27,CG
0,0,0.06112547432293653,TRUE,EU27,CG
1,0,0.12289126388195225,TRUE,EU27,CG
-1,1,0.03373788419872764,TRUE,EU27,CG
0,1,0.09430044241487713,TRUE,EU27,CG
1,1,0.20307985162825776,TRUE,EU27,CG
-1,-1,0.014383638682305773,TRUE,EU27,L-BFGS-B
0,-1,0.01148241185671957,TRUE,EU27,L-BFGS-B
1,-1,0.015618318438020473,TRUE,EU27,L-BFGS-B
-1,0,0.011582534051093643,TRUE,EU27,L-BFGS-B
0,0,0.013703875103588135,TRUE,EU27,L-BFGS-B
1,0,0.025467193764755182,TRUE,EU27,L-BFGS-B
-1,1,0.011091781382189452,TRUE,EU27,L-BFGS-B
0,1,0.01969137271413309,TRUE,EU27,L-BFGS-B
1,1,0.0407604139567322,TRUE,EU27,L-BFGS-B
-1,-1,0.008043770948914416,FALSE,India,LM
0,-1,0.007972494631268836,TRUE,India,LM
1,-1,0.030241488228517126,FALSE,India,LM
-1,0,0.008453751711899184,FALSE,India,LM
0,0,0.008761936649901304,FALSE,India,LM
1,0,0.00971504880168775,FALSE,India,LM
-1,1,0.008625711618516154,FALSE,India,LM
0,1,0.009747386846979072,FALSE,India,LM
1,1,0.011703183587609118,FALSE,India,LM
-1,-1,0.0371164042137665,TRUE,India,NM
0,-1,0.028115238804401144,TRUE,India,NM
1,-1,0.039456345095711505,TRUE,India,NM
-1,0,0.03375269019256194,TRUE,India,NM
0,0,0.029055809469899607,TRUE,India,NM
1,0,0.039253824568123465,TRUE,India,NM
-1,1,0.03462902832495236,TRUE,India,NM
0,1,0.03523014790540501,TRUE,India,NM
1,1,0.03849387533029195,TRUE,India,NM
-1,-1,0.0371164042137665,TRUE,India,Nelder-Mead
0,-1,0.028115238804401144,TRUE,India,Nelder-Mead
1,-1,0.039456345095711505,TRUE,India,Nelder-Mead
-1,0,0.03375269019256194,TRUE,India,Nelder-Mead
0,0,0.029055809469899607,TRUE,India,Nelder-Mead
1,0,0.039253824568123465,TRUE,India,Nelder-Mead
-1,1,0.03462902832495236,TRUE,India,Nelder-Mead
0,1,0.03523014790540501,TRUE,India,Nelder-Mead
1,1,0.03849387533029195,TRUE,India,Nelder-Mead
-1,-1,0.02025198347772769,TRUE,India,BFGS
0,-1,0.01655742452948929,TRUE,India,BFGS
1,-1,0.02031347118235201,TRUE,India,BFGS
-1,0,0.021472700204112467,TRUE,India,BFGS
0,0,0.011504100516399307,TRUE,India,BFGS
1,0,0.02332774660179252,TRUE,India,BFGS
-1,1,0.011507988493424357,TRUE,India,BFGS
0,1,0.01641251909836608,TRUE,India,BFGS
1,1,0.021644158321210447,TRUE,India,BFGS
-1,-1,0.00805317013769161,FALSE,India,PORT
0,-1,0.008240524106175269,FALSE,India,PORT
1,-1,0.010786992090135417,FALSE,India,PORT
-1,0,0.008513352917496926,FALSE,India,PORT
0,0,0.009114070678382864,FALSE,India,PORT
1,0,0.010784612090810731,FALSE,India,PORT
-1,1,0.008954587619693777,FALSE,India,PORT
0,1,0.010223039932147635,FALSE,India,PORT
1,1,0.01365081812140435,FALSE,India,PORT
-1,-1,0.3368777910099336,TRUE,India,Newton
0,-1,0.2898452125478338,TRUE,India,Newton
1,-1,0.2531094575528695,TRUE,India,Newton
-1,0,0.33612994788312156,TRUE,India,Newton
0,0,0.29006570791365416,TRUE,India,Newton
1,0,0.25251773601951705,TRUE,India,Newton
-1,1,0.33540417406771766,TRUE,India,Newton
0,1,0.2903046315204227,TRUE,India,Newton
1,1,0.25198241466296983,TRUE,India,Newton
-1,-1,0.020201207338072787,TRUE,India,CG
0,-1,0.016296977758008407,TRUE,India,CG
1,-1,0.022195523308663888,TRUE,India,CG
-1,0,0.02066349665190814,TRUE,India,CG
0,0,0.01882358109514611,TRUE,India,CG
1,0,0.02170123241472597,TRUE,India,CG
-1,1,0.020697715690023856,TRUE,India,CG
0,1,0.016369286816677868,TRUE,India,CG
1,1,0.02159352914778713,TRUE,India,CG
-1,-1,0.02392866215024691,TRUE,India,L-BFGS-B
0,-1,0.028355173121479237,TRUE,India,L-BFGS-B
1,-1,0.043742405513672644,TRUE,India,L-BFGS-B
-1,0,0.02402538144107477,TRUE,India,L-BFGS-B
0,0,0.02816953275206857,TRUE,India,L-BFGS-B
1,0,0.04396918595760248,TRUE,India,L-BFGS-B
-1,1,0.02414751008006197,TRUE,India,L-BFGS-B
0,1,0.028019411613424663,TRUE,India,L-BFGS-B
1,1,0.04431227981723868,TRUE,India,L-BFGS-B
-1,-1,0.0010606244147690462,TRUE,Japan,LM
0,-1,0.0011228664961825008,TRUE,Japan,LM
1,-1,0.001212792012289292,TRUE,Japan,LM
-1,0,0.0012297169067180132,TRUE,Japan,LM
0,0,0.0011867318436386222,TRUE,Japan,LM
1,0,0.0012096419139267071,TRUE,Japan,LM
-1,1,0.0012565708412190443,TRUE,Japan,LM
0,1,0.0012534728885119284,TRUE,Japan,LM
1,1,0.0012506270295172476,TRUE,Japan,LM
-1,-1,0.016078361930755434,TRUE,Japan,NM
0,-1,0.10820113421874225,TRUE,Japan,NM
1,-1,0.10804525009907519,TRUE,Japan,NM
-1,0,0.11013554854712078,TRUE,Japan,NM
0,0,0.1102480879912334,TRUE,Japan,NM
1,0,0.11009266831750929,TRUE,Japan,NM
-1,1,0.11227409827993153,TRUE,Japan,NM
0,1,0.02543133485936484,TRUE,Japan,NM
1,1,0.11196820205859184,TRUE,Japan,NM
-1,-1,0.016078361930755434,TRUE,Japan,Nelder-Mead
0,-1,0.10820113421874225,TRUE,Japan,Nelder-Mead
1,-1,0.10804525009907519,TRUE,Japan,Nelder-Mead
-1,0,0.11013554854712078,TRUE,Japan,Nelder-Mead
0,0,0.1102480879912334,TRUE,Japan,Nelder-Mead
1,0,0.11009266831750929,TRUE,Japan,Nelder-Mead
-1,1,0.11227409827993153,TRUE,Japan,Nelder-Mead
0,1,0.02543133485936484,TRUE,Japan,Nelder-Mead
1,1,0.11196820205859184,TRUE,Japan,Nelder-Mead
-1,-1,0.002586964708278502,TRUE,Japan,BFGS
0,-1,0.003935217462203088,TRUE,Japan,BFGS
1,-1,0.004288112599967603,TRUE,Japan,BFGS
-1,0,0.0016259986048473736,TRUE,Japan,BFGS
0,0,0.012134642373696058,TRUE,Japan,BFGS
1,0,0.011821431137415296,TRUE,Japan,BFGS
-1,1,0.001389055142962429,TRUE,Japan,BFGS
0,1,0.0014037106656407611,TRUE,Japan,BFGS
1,1,0.010809906720610184,TRUE,Japan,BFGS
-1,-1,0.001394899651800081,TRUE,Japan,PORT
0,-1,0.001405209513278063,FALSE,Japan,PORT
1,-1,0.0013948996518016803,TRUE,Japan,PORT
-1,0,0.0013261477826860444,TRUE,Japan,PORT
0,0,0.0013364304080133917,FALSE,Japan,PORT
1,0,0.0013261477826867056,TRUE,Japan,PORT
-1,1,0.001271887131323253,FALSE,Japan,PORT
0,1,0.0012800458777132344,FALSE,Japan,PORT
1,1,0.001271201205113074,TRUE,Japan,PORT
-1,-1,0.13143919872804644,TRUE,Japan,Newton
0,-1,0.1312594537586593,TRUE,Japan,Newton
1,-1,0.1310833635328462,TRUE,Japan,Newton
-1,0,0.13326462901334848,TRUE,Japan,Newton
0,0,0.1330749174900066,TRUE,Japan,Newton
1,0,0.13288903390195622,TRUE,Japan,Newton
-1,1,0.13518907877422226,TRUE,Japan,Newton
0,1,0.1349891028838821,TRUE,Japan,Newton
1,1,0.13479313085272604,TRUE,Japan,Newton
-1,-1,0.012476621745933407,TRUE,Japan,CG
0,-1,0.012446154332713554,TRUE,Japan,CG
1,-1,0.012607222652804211,TRUE,Japan,CG
-1,0,0.011420485079623996,TRUE,Japan,CG
0,0,0.01169758347691984,TRUE,Japan,CG
1,0,0.012191426337233127,TRUE,Japan,CG
-1,1,0.010545175557294596,TRUE,Japan,CG
0,1,0.010823954851974533,TRUE,Japan,CG
1,1,0.010986829114684708,TRUE,Japan,CG
-1,-1,0.15013728430871992,TRUE,Japan,L-BFGS-B
0,-1,0.14990330231120555,TRUE,Japan,L-BFGS-B
1,-1,0.009438753556377816,TRUE,Japan,L-BFGS-B
-1,0,0.15242117863246507,TRUE,Japan,L-BFGS-B
0,0,0.15217668976629473,TRUE,Japan,L-BFGS-B
1,0,0.15193409062370963,TRUE,Japan,L-BFGS-B
-1,1,0.1547391590564908,TRUE,Japan,L-BFGS-B
0,1,0.15448414215501402,TRUE,Japan,L-BFGS-B
1,1,0.15423133298808647,TRUE,Japan,L-BFGS-B
-1,-1,0.003896640628712319,FALSE,Levant,LM
0,-1,0.00383577345678962,TRUE,Levant,LM
1,-1,0.003273280150786397,TRUE,Levant,LM
-1,0,0.003468599207570135,FALSE,Levant,LM
0,0,0.0035308026833662906,FALSE,Levant,LM
1,0,0.003168744374654276,TRUE,Levant,LM
-1,1,0.0032720766313384685,FALSE,Levant,LM
0,1,0.0032792701048249668,FALSE,Levant,LM
1,1,0.003075383940064968,FALSE,Levant,LM
-1,-1,0.054498532599261,TRUE,Levant,NM
0,-1,0.0470643422630946,TRUE,Levant,NM
1,-1,0.04289775268252358,TRUE,Levant,NM
-1,0,0.05308162387409136,TRUE,Levant,NM
0,0,0.045679080980072506,TRUE,Levant,NM
1,0,0.015302242705813688,TRUE,Levant,NM
-1,1,0.051722551979044434,TRUE,Levant,NM
0,1,0.043883125484498096,TRUE,Levant,NM
1,1,0.03804492579790229,TRUE,Levant,NM
-1,-1,0.054498532599261,TRUE,Levant,Nelder-Mead
0,-1,0.0470643422630946,TRUE,Levant,Nelder-Mead
1,-1,0.04289775268252358,TRUE,Levant,Nelder-Mead
-1,0,0.05308162387409136,TRUE,Levant,Nelder-Mead
0,0,0.045679080980072506,TRUE,Levant,Nelder-Mead
